golden_id,domain,field_path,entity_id,promotion_status,human_confirmation_id,conflict_id,common_layer,common_section,target_id,drawing_sheet_id,resolution_state,mapping_status,mapping_reason
G-DES-0049,design,limit.steel_weight_ratio,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,,design,design_item,LIMIT-GIRDER-AG1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0001,adopted_design,adopted_section.ag1.sec-1.uflg,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-GIRDER-AG1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0002,adopted_design,adopted_section.ag1.sec-1.web,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-GIRDER-AG1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0003,adopted_design,adopted_section.ag1.sec-1.lflg,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,CONF-P2II-001,design,design_item,ADOPT-GIRDER-AG1,,CONFLICT,MAPPED_CONFLICT,conflict CONF-P2II-001 preserved; selected value null until human resolution
G-AD-0004,adopted_design,adopted_section.ag1.sec-3.uflg,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-GIRDER-AG1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0005,adopted_design,adopted_section.ag1.sec-3.lflg,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,CONF-P2II-001,design,design_item,ADOPT-GIRDER-AG1,,CONFLICT,MAPPED_CONFLICT,conflict CONF-P2II-001 preserved; selected value null until human resolution
G-AD-0006,adopted_design,adopted_section.ag1.sec-6.uflg,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-GIRDER-AG1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0007,adopted_design,adopted_section.ag1.sec-6.lflg,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,CONF-P2II-001,design,design_item,ADOPT-GIRDER-AG1,,CONFLICT,MAPPED_CONFLICT,conflict CONF-P2II-001 preserved; selected value null until human resolution
G-AD-0008,adopted_design,adopted_dimension.bridge_length,ENT-DECK,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-DECK,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0009,adopted_design,adopted_dimension.girder_length_ag1,ENT-DECK,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-DECK,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0010,adopted_design,adopted_dimension.girder_length_ag2,ENT-DECK,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-DECK,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0011,adopted_design,adopted_dimension.span_1,ENT-DECK,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-DECK,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0012,adopted_design,adopted_dimension.span_2,ENT-DECK,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-DECK,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0013,adopted_design,adopted_dimension.span_3,ENT-DECK,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-DECK,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0014,adopted_design,adopted_dimension.total_width,ENT-DECK,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-DECK,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0015,adopted_design,adopted_dimension.effective_width,ENT-DECK,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-DECK,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0016,adopted_design,adopted_dimension.girder_spacing,ENT-DECK,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-DECK,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0017,adopted_design,adopted_dimension.girder_height,ENT-DECK,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-DECK,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0018,adopted_design,adopted_dimension.deck_thickness,ENT-DECK,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-DECK,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0019,adopted_design,adopted_dimension.pavement_thickness,ENT-DECK,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-DECK,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0020,adopted_design,adopted_dimension.stud_size,ENT-DECK,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-DECK,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0021,adopted_design,adopted_dimension.main_rebar,ENT-DECK,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-DECK,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0022,adopted_design,adopted_dimension.distribution_rebar_support,ENT-DECK,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-DECK,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0023,adopted_design,adopted_dimension.rib_height,ENT-DECK,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-DECK,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0024,adopted_design,adopted_material.steel_sm490y,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-GIRDER-AG1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0025,adopted_design,adopted_material.steel_sm400,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-GIRDER-AG1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0026,adopted_design,adopted_material.steel_sm520,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-GIRDER-AG1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0027,adopted_design,adopted_material.steel_ss400,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-GIRDER-AG1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0028,adopted_design,adopted_material.steel_sm520h,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-GIRDER-AG1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0029,adopted_design,adopted_material.rebar_sd345,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-GIRDER-AG1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0030,adopted_design,adopted_material.concrete_deck_ck30,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-GIRDER-AG1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0031,adopted_design,adopted_material.concrete_wall_rail_ck24,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-GIRDER-AG1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0032,adopted_design,adopted_material.elastic_modulus_steel,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-GIRDER-AG1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0033,adopted_design,adopted_material.shear_modulus_steel,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-GIRDER-AG1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0034,adopted_design,adopted_material.yield_strength_sm490y,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-GIRDER-AG1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0035,adopted_design,adopted_material.tensile_strength_sm490y,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-GIRDER-AG1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0036,adopted_design,adopted_material.shear_yield_sm490y,ENT-GIRDER-AG1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-GIRDER-AG1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0037,adopted_design,adopted_bearing.PU15.type,ENT-SUPPORT-PU15,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-SUPPORT-PU15,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0038,adopted_design,adopted_bearing.PU15.rubber_layer,ENT-SUPPORT-PU15,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-SUPPORT-PU15,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0039,adopted_design,adopted_bearing.PU15.rubber_total,ENT-SUPPORT-PU15,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-SUPPORT-PU15,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0040,adopted_design,adopted_bearing.PU15.lead_plug,ENT-SUPPORT-PU15,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-SUPPORT-PU15,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0041,adopted_design,adopted_bearing.PU15.stiffness,ENT-SUPPORT-PU15,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-SUPPORT-PU15,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0042,adopted_design,adopted_bearing.PR1.type,ENT-SUPPORT-PR1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-SUPPORT-PR1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0043,adopted_design,adopted_bearing.PR1.rubber_layer,ENT-SUPPORT-PR1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-SUPPORT-PR1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0044,adopted_design,adopted_bearing.PR1.rubber_total,ENT-SUPPORT-PR1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-SUPPORT-PR1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0045,adopted_design,adopted_bearing.PR1.lead_plug,ENT-SUPPORT-PR1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-SUPPORT-PR1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0046,adopted_design,adopted_bearing.PR1.stiffness,ENT-SUPPORT-PR1,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-SUPPORT-PR1,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0047,adopted_design,adopted_bearing.PR2.stiffness,ENT-SUPPORT-PR2,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-SUPPORT-PR2,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0048,adopted_design,adopted_bearing.AR2.stiffness,ENT-SUPPORT-AR2,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-SUPPORT-AR2,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0049,adopted_design,adopted_bearing.step_prevention.buffer,ENT-SUPPORT-AR2,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-SUPPORT-AR2,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-AD-0050,adopted_design,adopted_bearing.step_prevention.top_plate,ENT-SUPPORT-AR2,APPROVED_DESIGN_GOLDEN,,,design,design_item,ADOPT-SUPPORT-AR2,,CONFIRMED,MAPPED,promotion APPROVED_DESIGN_GOLDEN
G-RPT-0001,report,report.chapter.front_matter,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00001,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0002,report,report.chapter.CH1-PE-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00002,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0003,report,report.chapter.CH2-PE-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00003,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0004,report,report.chapter.CAL-P00115-CAL-SEC-3.1-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00004,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0005,report,report.chapter.CAL-P00871-CAL-SEC-ch4-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00005,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0006,report,report.chapter.CH5-PE-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00006,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0007,report,report.section.CH1-PE-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00007,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0008,report,report.section.CH1-PE-032,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00008,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0009,report,report.section.CH1-PE-036,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00009,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0010,report,report.section.CH1-PE-037,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00010,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0011,report,report.section.CH1-PE-038,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00011,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0012,report,report.section.CH1-PE-039,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00012,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0013,report,report.section.CH2-PE-003,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00013,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0014,report,report.section.CH2-PE-005,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00014,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0015,report,report.section.CH2-PE-006,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00015,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0016,report,report.section.CH2-PE-007,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00016,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0017,report,report.section.CH2-PE-008,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00017,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0018,report,report.section.CH2-PE-009,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00018,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0019,report,report.section.CH2-PE-010,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00019,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0020,report,report.section.CH2-PE-011,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00020,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0021,report,report.section.CH2-PE-012,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00021,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0022,report,report.section.CH2-PE-013,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00022,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0023,report,report.section.CH2-PE-014,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00023,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0024,report,report.section.CH2-PE-015,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00024,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0025,report,report.section.CH2-PE-016,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00025,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0026,report,report.section.CH2-PE-017,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00026,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0027,report,report.section.CH2-PE-018,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00027,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0028,report,report.section.CH2-PE-019,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00028,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0029,report,report.section.CH2-PE-020,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00029,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0030,report,report.section.CH2-PE-021,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00030,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0031,report,report.section.CH2-PE-022,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00031,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0032,report,report.section.CH2-PE-023,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00032,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0033,report,report.section.CH2-PE-024,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00033,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0034,report,report.section.CAL-P00115-CAL-SEC-3.1-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00034,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0035,report,report.section.CAL-P00116-CAL-SEC-3.1-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00035,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0036,report,report.section.CAL-P00117-CAL-SEC-3.1.1-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00036,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0037,report,report.section.CAL-P00118-CAL-SEC-3.1.2-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00037,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0038,report,report.section.CAL-P00119-CAL-SEC-3.1.2-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00038,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0039,report,report.section.CAL-P00121-CAL-SEC-3.1.2-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00039,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0040,report,report.section.CAL-P00121-CAL-SEC-3.1.2-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00040,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0041,report,report.section.CAL-P00122-CAL-SEC-3.1.2-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00041,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0042,report,report.section.CAL-P00122-CAL-SEC-3.1.2-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00042,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0043,report,report.section.CAL-P00123-CAL-SEC-3.1.2-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00043,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0044,report,report.section.CAL-P00124-CAL-SEC-3.1.2-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00044,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0045,report,report.section.CAL-P00125-CAL-SEC-3.1.2-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00045,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0046,report,report.section.CAL-P00126-CAL-SEC-3.1.2-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00046,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0047,report,report.section.CAL-P00127-CAL-SEC-3.1.2-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00047,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0048,report,report.section.CAL-P00128-CAL-SEC-3.1.2-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00048,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0049,report,report.section.CAL-P00129-CAL-SEC-3.1.2-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00049,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0050,report,report.section.CAL-P00130-CAL-SEC-3.1.2-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00050,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0051,report,report.section.CAL-P00131-CAL-SEC-3.1.2-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00051,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0052,report,report.section.CAL-P00132-CAL-SEC-3.1.2-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00052,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0053,report,report.section.CAL-P00132-CAL-SEC-3.1.2-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00053,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0054,report,report.section.CAL-P00133-CAL-SEC-3.1.2-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00054,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0055,report,report.section.CAL-P00135-CAL-SEC-3.1.2-002,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00055,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0056,report,report.section.CAL-P00135-CAL-SEC-3.1.2-003,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00056,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0057,report,report.section.CAL-P00136-CAL-SEC-3.1.2-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00057,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0058,report,report.section.CAL-P00137-CAL-SEC-3.1.2-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00058,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
G-RPT-0059,report,report.section.CAL-P00139-CAL-SEC-3.1.2-001,ENT-LINE-ACL,APPROVED_REPORT_DRAWING_GOLDEN,,,reportSpecification,report_item,RPT-00059,,CONFIRMED,MAPPED,promotion APPROVED_REPORT_DRAWING_GOLDEN
