trace_id,source_record_id,candidate_id,source_type,source_locator,candidate_layer,notes
TR-339,CH1-TBL-064,AD-045,table,calc_pdf_p11,adopted_design,
TR-340,DWG-DIM-S001-005,AD-046,drawing_dimension,calc_pdf_p3,adopted_design,
TR-341,SRC-calculation_chapter_03_section_3_2_values-009,AD-046,value,,adopted_design,
TR-342,CH1-VAL-022,AD-047,value,calc_pdf_p7,adopted_design,
TR-343,CH2-VAL-022,AD-047,value,calc_pdf_p19,adopted_design,
TR-344,DWG-DIM-S009-007,AD-047,drawing_dimension,calc_pdf_p11,adopted_design,
TR-345,CH1-VAL-021,AD-048,value,calc_pdf_p7,adopted_design,
TR-346,DWG-DIM-S009-008,AD-048,drawing_dimension,calc_pdf_p11,adopted_design,
TR-347,ADV-008,AD-049,domain_index,calc_pdf_p19,adopted_design,
TR-348,CH2-VAL-030,AD-049,value,calc_pdf_p19,adopted_design,
TR-349,ADV-009,AD-050,domain_index,calc_pdf_p20,adopted_design,
TR-350,CH2-VAL-034,AD-050,value,calc_pdf_p20,adopted_design,
TR-351,ADV-010,AD-051,domain_index,calc_pdf_p20,adopted_design,
TR-352,CH2-VAL-037,AD-051,value,calc_pdf_p20,adopted_design,
TR-353,ADV-016,AD-052,domain_index,calc_pdf_p19,adopted_design,
TR-354,CH2-VAL-028,AD-052,value,calc_pdf_p19,adopted_design,
TR-355,MATSEC-004,AD-008,domain_index,calc_pdf_p7,adopted_design,
TR-356,CH1-VAL-027,AD-008,value,calc_pdf_p7,adopted_design,
TR-357,CH2-VAL-009,AD-008,value,calc_pdf_p18,adopted_design,
TR-358,MATSEC-005,AD-009,domain_index,calc_pdf_p7,adopted_design,
TR-359,CH1-VAL-028,AD-009,value,calc_pdf_p7,adopted_design,
TR-360,MATSEC-003,AD-010,domain_index,calc_pdf_p7,adopted_design,
TR-361,CH1-VAL-026,AD-010,value,calc_pdf_p7,adopted_design,
TR-362,MATSEC-006,AD-011,domain_index,calc_pdf_p7,adopted_design,
TR-363,CH1-VAL-029,AD-011,value,calc_pdf_p7,adopted_design,
TR-364,SRC-calculation_chapter_03_section_3_2_values-006,AD-012,value,,adopted_design,
TR-365,ADV-007,AD-012,domain_index,calc_pdf_p297,adopted_design,
TR-366,MATSEC-013,AD-013,domain_index,calc_pdf_p18,adopted_design,
TR-367,CH1-VAL-033,AD-013,value,calc_pdf_p7,adopted_design,
TR-368,MATSEC-010,AD-014,domain_index,calc_pdf_p18,adopted_design,
TR-369,CH1-VAL-030,AD-014,value,calc_pdf_p7,adopted_design,
TR-370,CH2-VAL-020,AD-014,value,calc_pdf_p18,adopted_design,
TR-371,CH1-VAL-031,AD-015,value,calc_pdf_p7,adopted_design,
TR-372,MATSEC-001,AD-016,domain_index,calc_pdf_p149,adopted_design,
TR-373,CAL-VAL-P00149-001,AD-016,value,calc_pdf_p149,adopted_design,
TR-374,MATSEC-002,AD-017,domain_index,calc_pdf_p149,adopted_design,
TR-375,CAL-VAL-P00149-002,AD-017,value,calc_pdf_p149,adopted_design,
TR-376,MATSEC-007,AD-018,domain_index,calc_pdf_p1285,adopted_design,
TR-377,CAL-VAL-P01285-001,AD-018,value,calc_pdf_p1285,adopted_design,
TR-378,CH2-VAL-011,AD-018,value,calc_pdf_p18,adopted_design,
TR-379,MATSEC-008,AD-019,domain_index,calc_pdf_p1285,adopted_design,
TR-380,CAL-VAL-P01285-002,AD-019,value,calc_pdf_p1285,adopted_design,
TR-381,MATSEC-009,AD-020,domain_index,calc_pdf_p1285,adopted_design,
TR-382,CAL-VAL-P01285-003,AD-020,value,calc_pdf_p1285,adopted_design,
TR-383,ADV-001,AD-001,domain_index,calc_pdf_p297,adopted_design,
TR-384,SRC-calculation_chapter_03_section_3_2_values-029,AD-001,value,,adopted_design,
TR-385,ADV-002,AD-002,domain_index,calc_pdf_p297,adopted_design,
TR-386,SRC-calculation_chapter_03_section_3_2_values-030,AD-002,value,,adopted_design,
TR-387,ADV-003,AD-003,domain_index,calc_pdf_p297,adopted_design,
TR-388,SRC-calculation_chapter_03_section_3_2_values-031,AD-003,value,,adopted_design,
TR-389,ADV-004,AD-004,domain_index,calc_pdf_p297,adopted_design,
TR-390,SRC-calculation_chapter_03_section_3_2_values-036,AD-004,value,,adopted_design,
TR-391,ADV-005,AD-005,domain_index,calc_pdf_p297,adopted_design,
TR-392,SRC-calculation_chapter_03_section_3_2_values-037,AD-005,value,,adopted_design,
TR-393,ADV-006,AD-006,domain_index,calc_pdf_p297,adopted_design,
TR-394,SRC-calculation_chapter_03_section_3_2_values-048,AD-006,value,,adopted_design,
TR-395,ADV-007,AD-007,domain_index,calc_pdf_p297,adopted_design,
TR-396,SRC-calculation_chapter_03_section_3_2_values-049,AD-007,value,,adopted_design,
TR-397,FM-PE-001,RP-001,page_element,calc_pdf_p1,report,
TR-398,FM-PE-002,RP-001,page_element,calc_pdf_p1,report,
TR-399,FM-PE-008,RP-001,page_element,calc_pdf_p3,report,
TR-400,CH1-PE-001,RP-005,page_element,calc_pdf_p6,report,
TR-401,CH2-PE-001,RP-154,page_element,calc_pdf_p16,report,
TR-402,CAL-P00115-CAL-SEC-3.1-001,RP-295,page_element,calc_pdf_p115,report,
TR-403,CAL-P00871-CAL-SEC-ch4-001,RP-1041,page_element,calc_pdf_p871,report,
TR-404,CH5-PE-001,RP-1404,page_element,calc_pdf_p2026,report,
TR-405,CAL-FIG-P00118-001,RP-234,figure,calc_pdf_p118,report,
TR-406,CAL-FIG-P00121-001,RP-235,figure,calc_pdf_p121,report,
TR-407,CAL-FIG-P00121-002,RP-236,figure,calc_pdf_p121,report,
TR-408,CAL-FIG-P00122-001,RP-237,figure,calc_pdf_p122,report,
TR-409,CAL-FIG-P00123-001,RP-238,figure,calc_pdf_p123,report,
TR-410,CAL-FIG-P00126-001,RP-239,figure,calc_pdf_p126,report,
TR-411,CAL-FIG-P00129-001,RP-240,figure,calc_pdf_p129,report,
TR-412,CAL-FIG-P00130-001,RP-241,figure,calc_pdf_p130,report,
TR-413,CAL-FIG-P00131-001,RP-242,figure,calc_pdf_p131,report,
TR-414,CAL-FIG-P00133-001,RP-243,figure,calc_pdf_p133,report,
TR-415,CAL-FIG-P00137-001,RP-244,figure,calc_pdf_p137,report,
TR-416,CAL-FIG-P00138-001,RP-245,figure,calc_pdf_p138,report,
TR-417,CAL-FIG-P00142-001,RP-246,figure,calc_pdf_p142,report,
TR-418,SRC-calculation_chapter_03_section_3_2_figures-001,RP-509,figure,calc_pdf_p379,report,
TR-419,SRC-calculation_chapter_03_section_3_2_figures-002,RP-510,figure,calc_pdf_p380-381,report,
TR-420,SRC-calculation_chapter_03_section_3_2_figures-003,RP-511,figure,calc_pdf_p382,report,
TR-421,SRC-calculation_chapter_03_section_3_2_figures-004,RP-512,figure,calc_pdf_p383,report,
TR-422,SRC-calculation_chapter_03_section_3_2_figures-005,RP-513,figure,calc_pdf_p382,report,
TR-423,SRC-calculation_chapter_03_section_3_2_figures-006,RP-514,figure,calc_pdf_p382-514,report,
TR-424,SRC-calculation_chapter_03_section_3_2_figures-007,RP-515,figure,calc_pdf_p524,report,
TR-425,SRC-calculation_chapter_03_section_3_2_figures-008,RP-516,figure,calc_pdf_p579,report,
TR-426,SRC-calculation_chapter_03_section_3_2_figures-009,RP-517,figure,calc_pdf_p667,report,
TR-427,SRC-calculation_chapter_03_section_3_2_figures-010,RP-518,figure,calc_pdf_p667,report,
TR-428,CAL-FIG-P00678-001,RP-707,figure,calc_pdf_p678,report,
TR-429,CAL-FIG-P00687-001,RP-708,figure,calc_pdf_p687,report,
TR-430,CAL-FIG-P00704-001,RP-709,figure,calc_pdf_p704,report,
TR-431,CAL-FIG-P00735-001,RP-710,figure,calc_pdf_p735,report,
TR-432,CAL-FIG-P00766-001,RP-788,figure,calc_pdf_p766,report,
TR-433,CAL-FIG-P00777-001,RP-789,figure,calc_pdf_p777,report,
TR-434,CAL-FIG-P00790-001,RP-855,figure,calc_pdf_p790,report,
TR-435,CAL-FIG-P00818-001,RP-902,figure,calc_pdf_p818,report,
TR-436,CAL-FIG-P00843-001,RP-958,figure,calc_pdf_p843,report,
TR-437,CAL-FIG-P00844-001,RP-959,figure,calc_pdf_p844,report,
TR-438,CAL-FIG-P00874-001,RP-1015,figure,calc_pdf_p874,report,
TR-439,CAL-FIG-P00900-001,RP-1016,figure,calc_pdf_p900,report,
TR-440,CAL-FIG-P01776-001,RP-1135,figure,calc_pdf_p1776,report,
TR-441,CAL-FIG-P01776-002,RP-1136,figure,calc_pdf_p1776,report,
TR-442,CH5-FIG-001,RP-1333,figure,calc_pdf_p2032,report,
TR-443,CH5-FIG-002,RP-1334,figure,calc_pdf_p2033,report,
TR-444,CH5-FIG-003,RP-1335,figure,calc_pdf_p2034,report,
TR-445,CH5-FIG-004,RP-1336,figure,calc_pdf_p2038,report,
TR-446,CH5-FIG-005,RP-1337,figure,calc_pdf_p2045,report,
TR-447,CH5-FIG-006,RP-1338,figure,calc_pdf_p2190,report,
TR-448,CH5-FIG-007,RP-1339,figure,calc_pdf_p2190,report,
TR-449,CH5-FIG-008,RP-1340,figure,calc_pdf_p2192,report,
TR-450,CH5-FIG-009,RP-1341,figure,calc_pdf_p2192,report,
TR-451,CH5-FIG-010,RP-1342,figure,calc_pdf_p2199,report,
TR-452,CH5-FIG-011,RP-1343,figure,calc_pdf_p2208,report,
TR-453,CH5-FIG-012,RP-1344,figure,calc_pdf_p2209,report,
TR-454,CH5-FIG-013,RP-1345,figure,calc_pdf_p2214,report,
TR-455,CH5-FIG-014,RP-1346,figure,calc_pdf_p2216,report,
TR-456,CH5-FIG-015,RP-1347,figure,calc_pdf_p2223,report,
TR-457,CH5-FIG-016,RP-1348,figure,calc_pdf_p2224,report,
TR-458,FM-FIG-001,RP-1641,figure,calc_pdf_p1,report,
TR-459,FM-FIG-002,RP-1642,figure,calc_pdf_p3,report,
TR-460,CH2-FML-001,RP-133,formula,calc_pdf_p19,report,
TR-461,CH2-FML-002,RP-134,formula,calc_pdf_p20,report,
TR-462,CH2-FML-003,RP-135,formula,calc_pdf_p20,report,
TR-463,CH2-FML-004,RP-136,formula,calc_pdf_p21,report,
TR-464,CH2-FML-005,RP-137,formula,calc_pdf_p22,report,
TR-465,CH2-FML-006,RP-138,formula,calc_pdf_p22,report,
TR-466,CH2-FML-007,RP-139,formula,calc_pdf_p22,report,
TR-467,CH2-FML-008,RP-140,formula,calc_pdf_p22,report,
TR-468,CH2-FML-009,RP-141,formula,calc_pdf_p23,report,
TR-469,CH2-FML-010,RP-142,formula,calc_pdf_p30,report,
TR-470,CH2-FML-011,RP-143,formula,calc_pdf_p31,report,
TR-471,CAL-FML-P00121-001,RP-247,formula,calc_pdf_p121,report,
TR-472,CAL-FML-P00121-002,RP-248,formula,calc_pdf_p121,report,
TR-473,CAL-FML-P00121-003,RP-249,formula,calc_pdf_p121,report,
TR-474,CAL-FML-P00122-001,RP-250,formula,calc_pdf_p122,report,
TR-475,CAL-FML-P00122-002,RP-251,formula,calc_pdf_p122,report,
TR-476,CAL-FML-P00122-003,RP-252,formula,calc_pdf_p122,report,
TR-477,CAL-FML-P00122-004,RP-253,formula,calc_pdf_p122,report,
TR-478,CAL-FML-P00124-001,RP-254,formula,calc_pdf_p124,report,
TR-479,CAL-FML-P00124-002,RP-255,formula,calc_pdf_p124,report,
TR-480,CAL-FML-P00124-003,RP-256,formula,calc_pdf_p124,report,
TR-481,CAL-FML-P00124-004,RP-257,formula,calc_pdf_p124,report,
TR-482,CAL-FML-P00124-005,RP-258,formula,calc_pdf_p124,report,
TR-483,CAL-FML-P00124-006,RP-259,formula,calc_pdf_p124,report,
TR-484,CAL-FML-P00124-007,RP-260,formula,calc_pdf_p124,report,
TR-485,CAL-FML-P00135-001,RP-261,formula,calc_pdf_p135,report,
TR-486,CAL-FML-P00135-002,RP-262,formula,calc_pdf_p135,report,
TR-487,CAL-FML-P00135-003,RP-263,formula,calc_pdf_p135,report,
TR-488,CAL-FML-P00135-004,RP-264,formula,calc_pdf_p135,report,
TR-489,CAL-FML-P00135-005,RP-265,formula,calc_pdf_p135,report,
TR-490,SRC-calculation_chapter_03_section_3_2_formulas-001,RP-519,formula,,report,
TR-491,SRC-calculation_chapter_03_section_3_2_formulas-002,RP-520,formula,,report,
TR-492,SRC-calculation_chapter_03_section_3_2_formulas-003,RP-521,formula,,report,
TR-493,SRC-calculation_chapter_03_section_3_2_formulas-004,RP-522,formula,,report,
TR-494,SRC-calculation_chapter_03_section_3_2_formulas-005,RP-523,formula,,report,
TR-495,SRC-calculation_chapter_03_section_3_2_formulas-006,RP-524,formula,,report,
TR-496,SRC-calculation_chapter_03_section_3_2_formulas-007,RP-525,formula,,report,
TR-497,SRC-calculation_chapter_03_section_3_2_formulas-008,RP-526,formula,,report,
TR-498,SRC-calculation_chapter_03_section_3_2_formulas-009,RP-527,formula,,report,
TR-499,SRC-calculation_chapter_03_section_3_2_formulas-010,RP-528,formula,,report,
TR-500,SRC-calculation_chapter_03_section_3_2_formulas-011,RP-529,formula,,report,
TR-501,SRC-calculation_chapter_03_section_3_2_formulas-012,RP-530,formula,,report,
TR-502,SRC-calculation_chapter_03_section_3_2_formulas-013,RP-531,formula,,report,
TR-503,SRC-calculation_chapter_03_section_3_2_formulas-014,RP-532,formula,,report,
TR-504,SRC-calculation_chapter_03_section_3_2_formulas-015,RP-533,formula,,report,
TR-505,SRC-calculation_chapter_03_section_3_2_formulas-016,RP-534,formula,,report,
TR-506,SRC-calculation_chapter_03_section_3_2_formulas-017,RP-535,formula,,report,
TR-507,SRC-calculation_chapter_03_section_3_2_formulas-018,RP-536,formula,,report,
TR-508,SRC-calculation_chapter_03_section_3_2_formulas-019,RP-537,formula,,report,
TR-509,SRC-calculation_chapter_03_section_3_2_formulas-020,RP-538,formula,,report,
TR-510,SRC-calculation_chapter_03_section_3_2_formulas-021,RP-539,formula,,report,
TR-511,SRC-calculation_chapter_03_section_3_2_formulas-022,RP-540,formula,,report,
TR-512,SRC-calculation_chapter_03_section_3_2_formulas-023,RP-541,formula,,report,
TR-513,SRC-calculation_chapter_03_section_3_2_formulas-024,RP-542,formula,,report,
TR-514,SRC-calculation_chapter_03_section_3_2_formulas-025,RP-543,formula,,report,
TR-515,SRC-calculation_chapter_03_section_3_2_formulas-026,RP-544,formula,,report,
TR-516,CAL-FML-P00677-001,RP-711,formula,calc_pdf_p677,report,
TR-517,CAL-FML-P00685-001,RP-712,formula,calc_pdf_p685,report,
TR-518,CAL-FML-P00685-002,RP-713,formula,calc_pdf_p685,report,
TR-519,CAL-FML-P00686-001,RP-714,formula,calc_pdf_p686,report,
TR-520,CAL-FML-P00689-001,RP-715,formula,calc_pdf_p689,report,
TR-521,CAL-FML-P00689-002,RP-716,formula,calc_pdf_p689,report,
TR-522,CAL-FML-P00767-001,RP-790,formula,calc_pdf_p767,report,
TR-523,CAL-FML-P00767-002,RP-791,formula,calc_pdf_p767,report,
TR-524,CAL-FML-P00769-001,RP-792,formula,calc_pdf_p769,report,
TR-525,CAL-FML-P00770-001,RP-793,formula,calc_pdf_p770,report,
TR-526,CAL-FML-P00770-002,RP-794,formula,calc_pdf_p770,report,
TR-527,CAL-FML-P00772-001,RP-795,formula,calc_pdf_p772,report,
TR-528,CAL-FML-P00774-001,RP-796,formula,calc_pdf_p774,report,
TR-529,CAL-FML-P00791-001,RP-856,formula,calc_pdf_p791,report,
TR-530,CAL-FML-P00791-002,RP-857,formula,calc_pdf_p791,report,
TR-531,CAL-FML-P00791-003,RP-858,formula,calc_pdf_p791,report,
TR-532,CAL-FML-P00791-004,RP-859,formula,calc_pdf_p791,report,
TR-533,CAL-FML-P00791-005,RP-860,formula,calc_pdf_p791,report,
TR-534,CAL-FML-P00791-006,RP-861,formula,calc_pdf_p791,report,
TR-535,CAL-FML-P00791-007,RP-862,formula,calc_pdf_p791,report,
TR-536,CAL-FML-P00819-001,RP-903,formula,calc_pdf_p819,report,
TR-537,CAL-FML-P00819-002,RP-904,formula,calc_pdf_p819,report,
TR-538,CAL-FML-P00819-003,RP-905,formula,calc_pdf_p819,report,
TR-539,CAL-FML-P00820-001,RP-906,formula,calc_pdf_p820,report,
TR-540,CAL-FML-P00820-002,RP-907,formula,calc_pdf_p820,report,
TR-541,CAL-FML-P00820-003,RP-908,formula,calc_pdf_p820,report,
TR-542,CAL-FML-P00821-001,RP-909,formula,calc_pdf_p821,report,
TR-543,CAL-FML-P00821-002,RP-910,formula,calc_pdf_p821,report,
TR-544,CAL-FML-P00821-003,RP-911,formula,calc_pdf_p821,report,
TR-545,CAL-FML-P00845-001,RP-960,formula,calc_pdf_p845,report,
TR-546,CAL-FML-P00846-001,RP-961,formula,calc_pdf_p846,report,
TR-547,CAL-FML-P00850-001,RP-962,formula,calc_pdf_p850,report,
TR-548,CAL-FML-P00850-002,RP-963,formula,calc_pdf_p850,report,
TR-549,CAL-FML-P00852-001,RP-964,formula,calc_pdf_p852,report,
TR-550,CAL-FML-P00852-002,RP-965,formula,calc_pdf_p852,report,
TR-551,CAL-FML-P00873-001,RP-1017,formula,calc_pdf_p873,report,
TR-552,CAL-FML-P00873-002,RP-1018,formula,calc_pdf_p873,report,
TR-553,CAL-FML-P00873-003,RP-1019,formula,calc_pdf_p873,report,
TR-554,CAL-FML-P00873-004,RP-1020,formula,calc_pdf_p873,report,
TR-555,CAL-FML-P00873-005,RP-1021,formula,calc_pdf_p873,report,
TR-556,CAL-FML-P00873-006,RP-1022,formula,calc_pdf_p873,report,
TR-557,CAL-FML-P00893-001,RP-1023,formula,calc_pdf_p893,report,
TR-558,CAL-FML-P01284-001,RP-1137,formula,calc_pdf_p1284,report,
TR-559,CAL-FML-P01284-002,RP-1138,formula,calc_pdf_p1284,report,
TR-560,CAL-FML-P01321-001,RP-1139,formula,calc_pdf_p1321,report,
TR-561,CAL-FML-P01321-002,RP-1140,formula,calc_pdf_p1321,report,
TR-562,CAL-FML-P01321-003,RP-1141,formula,calc_pdf_p1321,report,
TR-563,CAL-FML-P01321-004,RP-1142,formula,calc_pdf_p1321,report,
TR-564,CAL-FML-P01321-005,RP-1143,formula,calc_pdf_p1321,report,
TR-565,CAL-FML-P01321-006,RP-1144,formula,calc_pdf_p1321,report,
TR-566,CAL-FML-P01321-007,RP-1145,formula,calc_pdf_p1321,report,
TR-567,CAL-FML-P01321-008,RP-1146,formula,calc_pdf_p1321,report,
TR-568,CAL-FML-P01321-009,RP-1147,formula,calc_pdf_p1321,report,
TR-569,CAL-FML-P01321-010,RP-1148,formula,calc_pdf_p1321,report,
TR-570,CAL-FML-P01321-011,RP-1149,formula,calc_pdf_p1321,report,
TR-571,CAL-FML-P01319-001,RP-1150,formula,calc_pdf_p1319,report,
TR-572,CAL-FML-P01319-002,RP-1151,formula,calc_pdf_p1319,report,
TR-573,CAL-FML-P01319-003,RP-1152,formula,calc_pdf_p1319,report,
TR-574,CAL-FML-P01319-004,RP-1153,formula,calc_pdf_p1319,report,
TR-575,CAL-FML-P01319-005,RP-1154,formula,calc_pdf_p1319,report,
TR-576,CH5-FORM-001,RP-1349,formula,calc_pdf_p2032,report,
TR-577,CH5-FORM-002,RP-1350,formula,calc_pdf_p2032,report,
TR-578,CH5-FORM-003,RP-1351,formula,calc_pdf_p2032,report,
TR-579,CH5-FORM-004,RP-1352,formula,calc_pdf_p2032,report,
TR-580,CH5-FORM-005,RP-1353,formula,calc_pdf_p2032,report,
TR-581,CH5-FORM-006,RP-1354,formula,calc_pdf_p2032,report,
TR-582,CH5-FORM-007,RP-1355,formula,calc_pdf_p2032,report,
TR-583,CH5-FORM-008,RP-1356,formula,calc_pdf_p2033,report,
TR-584,CH5-FORM-009,RP-1357,formula,calc_pdf_p2035,report,
TR-585,CH5-FORM-010,RP-1358,formula,calc_pdf_p2037,report,
TR-586,CH5-FORM-011,RP-1359,formula,calc_pdf_p2040,report,
TR-587,CH5-FORM-012,RP-1360,formula,calc_pdf_p2040,report,
TR-588,CH5-FORM-013,RP-1361,formula,calc_pdf_p2041,report,
TR-589,CH5-FORM-014,RP-1362,formula,calc_pdf_p2042,report,
TR-590,CH5-FORM-015,RP-1363,formula,calc_pdf_p2042,report,
TR-591,CH5-FORM-016,RP-1364,formula,calc_pdf_p2042,report,
TR-592,CH5-FORM-017,RP-1365,formula,calc_pdf_p2138,report,
TR-593,CH5-FORM-018,RP-1366,formula,calc_pdf_p2138,report,
TR-594,CH5-FORM-019,RP-1367,formula,calc_pdf_p2138,report,
TR-595,CH5-FORM-020,RP-1368,formula,calc_pdf_p2138,report,
TR-596,CH5-FORM-021,RP-1369,formula,calc_pdf_p2199,report,
TR-597,CH5-FORM-022,RP-1370,formula,calc_pdf_p2199,report,
TR-598,CH5-FORM-023,RP-1371,formula,calc_pdf_p2199,report,
TR-599,CH5-FORM-024,RP-1372,formula,calc_pdf_p2200,report,
TR-600,CH5-FORM-025,RP-1373,formula,calc_pdf_p2207,report,
TR-601,CH5-FORM-026,RP-1374,formula,calc_pdf_p2207,report,
TR-602,CH5-FORM-027,RP-1375,formula,calc_pdf_p2222,report,
TR-603,CH5-FORM-028,RP-1376,formula,calc_pdf_p2222,report,
TR-604,CH5-FORM-029,RP-1377,formula,calc_pdf_p2222,report,
TR-605,CH5-FORM-030,RP-1378,formula,calc_pdf_p2224,report,
TR-606,CH5-FORM-031,RP-1379,formula,calc_pdf_p2224,report,
TR-607,CH5-FORM-032,RP-1380,formula,calc_pdf_p2225,report,
TR-608,CH1-PE-001,RP-004,page_element,calc_pdf_p6,report,
TR-609,CH1-PE-002,RP-006,page_element,calc_pdf_p7,report,
TR-610,CH1-PE-003,RP-008,page_element,calc_pdf_p7,report,
TR-611,CH1-PE-004,RP-009,page_element,calc_pdf_p7,report,
TR-612,CH1-PE-005,RP-010,page_element,calc_pdf_p7,report,
TR-613,CH1-PE-006,RP-011,page_element,calc_pdf_p7,report,
TR-614,CH1-PE-007,RP-012,page_element,calc_pdf_p7,report,
TR-615,CH1-PE-008,RP-013,page_element,calc_pdf_p7,report,
TR-616,CH1-PE-009,RP-014,page_element,calc_pdf_p7,report,
TR-617,CH1-PE-010,RP-015,page_element,calc_pdf_p7,report,
TR-618,CH1-PE-011,RP-016,page_element,calc_pdf_p7,report,
TR-619,CH1-PE-012,RP-017,page_element,calc_pdf_p7,report,
TR-620,CH1-PE-013,RP-018,page_element,calc_pdf_p7,report,
TR-621,CH1-PE-014,RP-019,page_element,calc_pdf_p7,report,
TR-622,CH1-PE-015,RP-020,page_element,calc_pdf_p7,report,
TR-623,CH1-PE-016,RP-021,page_element,calc_pdf_p7,report,
TR-624,CH1-PE-017,RP-022,page_element,calc_pdf_p7,report,
TR-625,CH1-PE-018,RP-023,page_element,calc_pdf_p7,report,
TR-626,CH1-PE-019,RP-024,page_element,calc_pdf_p7,report,
TR-627,CH1-PE-020,RP-025,page_element,calc_pdf_p7,report,
TR-628,CH1-PE-021,RP-026,page_element,calc_pdf_p7,report,
TR-629,CH1-PE-022,RP-027,page_element,calc_pdf_p7,report,
TR-630,CH1-PE-023,RP-028,page_element,calc_pdf_p7,report,
TR-631,CH1-PE-024,RP-029,page_element,calc_pdf_p7,report,
TR-632,CH1-PE-025,RP-030,page_element,calc_pdf_p7,report,
TR-633,CH1-PE-026,RP-031,page_element,calc_pdf_p7,report,
TR-634,CH1-PE-027,RP-032,page_element,calc_pdf_p7,report,
TR-635,CH1-PE-028,RP-033,page_element,calc_pdf_p7,report,
TR-636,CH1-PE-029,RP-034,page_element,calc_pdf_p7,report,
TR-637,CH1-PE-030,RP-035,page_element,calc_pdf_p7,report,
TR-638,CH1-PE-031,RP-036,page_element,calc_pdf_p7,report,
TR-639,CH1-PE-032,RP-037,page_element,calc_pdf_p8,report,
TR-640,CH1-PE-033,RP-039,page_element,calc_pdf_p8,report,
TR-641,CH1-PE-034,RP-040,page_element,calc_pdf_p9,report,
TR-642,CH1-PE-035,RP-041,page_element,calc_pdf_p9,report,
TR-643,CH1-PE-036,RP-042,page_element,calc_pdf_p10,report,
TR-644,CH1-PE-037,RP-044,page_element,calc_pdf_p10,report,
TR-645,CH1-PE-038,RP-046,page_element,calc_pdf_p10,report,
TR-646,CH1-PE-039,RP-048,page_element,calc_pdf_p11,report,
TR-647,CH2-PE-001,RP-153,page_element,calc_pdf_p16,report,
TR-648,CH2-PE-002,RP-155,page_element,calc_pdf_p16,report,
TR-649,CH2-PE-003,RP-156,page_element,calc_pdf_p17,report,
TR-650,CH2-PE-004,RP-158,page_element,calc_pdf_p17,report,
TR-651,CH2-PE-005,RP-159,page_element,calc_pdf_p18,report,
