crosswalk_id,feature_id,traceability_id,handoff_id,external_requirement_id,external_research_id,stage5c_requirement_id,validation_rule_id,backlog_id,phase_class,topic,apollo_manual_id,apollo_pdf_page,external_source_document_id,external_source_page,evidence_image_path,stage5a_class,external_result_status,acceptance_status,ready_status,design_freeze_status,historical_or_target,source_edition,conflict_status,return_reason,open_reason,jis_gap_reason,unknown_reason,grok_review_status,notes
XWL-HOFF-H5A-0047,F4-P1-060,T5A-0085|T5A-0086,H5A-0047,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_optional,standard_section:補剛材データ,MAN-005,26,,,,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0048,F4-P1-060,T5A-0085|T5A-0086,H5A-0048,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_optional,standard_section:補剛材データ,MAN-005,26,,,,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0049,F4-P1-061,T5A-0087|T5A-0088,H5A-0049,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,standard_section:補剛材データ,MAN-005,26,,,,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0050,F4-P1-061,T5A-0087|T5A-0088,H5A-0050,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,standard_section:補剛材データ,MAN-005,26,,,,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0051,F4-P1-062,T5A-0089|T5A-0090,H5A-0051,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,standard_section:床組データ,MAN-005,27,,,,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0052,F4-P1-062,T5A-0089|T5A-0090,H5A-0052,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,standard_section:床組データ,MAN-005,27,,,,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0053,F4-P1-063,T5A-0091|T5A-0092,H5A-0053,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,standard_section:部材名称データ,MAN-005,11,,,,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0054,F4-P1-063,T5A-0091|T5A-0092,H5A-0054,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,standard_section:部材名称データ,MAN-005,11,,,,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0055,F4-P1-068,T5A-0097|T5A-0098,H5A-0055,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_optional,standard_section:床組データ,MAN-005,27,,,,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0056,F4-P1-068,T5A-0097|T5A-0098,H5A-0056,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_optional,standard_section:床組データ,MAN-005,27,,,,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0060,F4-P2-002,T5A-0105|T5A-0106,H5A-0060,REQ-5C-0084,R5B-PKG005-0002,REQ-5C-0084,UNMATCHED_VALIDATION_RULE,,Phase1_required,haunch:ハンチ高の設定,MAN-004,4,DOC-RBS-III,409,stage5b/evidence/DOC-RBS-III_pdfp0409_300dpi-R5B-PKG005-0002.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0062,F4-P2-003,T5A-0107|T5A-0108,H5A-0062,REQ-5C-0085,R5B-PKG005-0003,REQ-5C-0085,UNMATCHED_VALIDATION_RULE,,Phase1_required,haunch:単位系指定,MAN-004,5,DOC-RBS-III,409,stage5b/evidence/DOC-RBS-III_pdfp0409_300dpi-R5B-PKG005-0003.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0064,F4-P2-004,T5A-0109|T5A-0110,H5A-0064,REQ-5C-0086,R5B-PKG005-0004,REQ-5C-0086,UNMATCHED_VALIDATION_RULE,,Phase1_required,haunch_geometry:ハンチ形状の設定,MAN-004,5,DOC-RBS-III,409,stage5b/evidence/DOC-RBS-III_pdfp0409_300dpi-R5B-PKG005-0004.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0066,F4-P2-005,T5A-0111|T5A-0112,H5A-0066,REQ-5C-0087,R5B-PKG005-0005,REQ-5C-0087,UNMATCHED_VALIDATION_RULE,,Phase1_required,haunch_calculation:ハンチ計算結果の設計情報への反映,MAN-004,6,DOC-RBS-III,396,stage5b/evidence/DOC-RBS-III_pdfp0396_300dpi-R5B-PKG005-0005.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,PARTIALLY_LOCATED,OPEN_ACCEPTED,OPEN,BLOCKED_OR_HOLD,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,BL-REQ-5C-0087: CROSS_REFERENCE_NOT_YET_CHECKED,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0068,F4-P2-006,T5A-0113|T5A-0114,H5A-0068,REQ-5C-0088,R5B-PKG005-0006,REQ-5C-0088,UNMATCHED_VALIDATION_RULE,,Phase1_required,rc_slab:床版照査位置決定,MAN-006,4,DOC-RBS-III,401,stage5b/evidence/DOC-RBS-III_pdfp0401_300dpi-R5B-PKG005-0006.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0070,F4-P2-007,T5A-0115|T5A-0116,H5A-0070,REQ-5C-0089,R5B-PKG005-0007,REQ-5C-0089,UNMATCHED_VALIDATION_RULE,,Phase1_required,rc_slab:かぶり量の指定,MAN-006,5,DOC-RBS-III,401,stage5b/evidence/DOC-RBS-III_pdfp0401_300dpi-R5B-PKG005-0007.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0072,F4-P2-008,T5A-0117|T5A-0118,H5A-0072,REQ-5C-0090,R5B-PKG005-0008,REQ-5C-0090,UNMATCHED_VALIDATION_RULE,,Phase1_required,rc_slab:配力筋照査の出力方法,MAN-006,6,DOC-RBS-III,401,stage5b/evidence/DOC-RBS-III_pdfp0401_300dpi-R5B-PKG005-0008.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0074,F4-P2-009,T5A-0119|T5A-0120,H5A-0074,REQ-5C-0091,R5B-PKG005-0009,REQ-5C-0091,UNMATCHED_VALIDATION_RULE,,Phase1_required,haunch:フランジ厚およびハンチ内鉄筋の指定,MAN-006,6,DOC-RBS-III,409,stage5b/evidence/DOC-RBS-III_pdfp0409_300dpi-R5B-PKG005-0009.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0076,F4-P2-011,T5A-0122|T5A-0123|T5A-0124,H5A-0076,REQ-5C-0092,R5B-PKG005-0010,REQ-5C-0092,UNMATCHED_VALIDATION_RULE,,Phase1_required,slab_reinforcement_input:主鉄筋および配力鉄筋の指定,MAN-006,8,DOC-RBS-III,113,stage5b/evidence/DOC-RBS-III_pdfp0113_300dpi-R5B-PKG005-0010.png,JIS_TRACEABILITY_REQUIRED|MULTIPLE_SOURCES_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0078,F4-P2-011,T5A-0122|T5A-0123|T5A-0124,H5A-0078,REQ-5C-0092,R5B-PKG005-0010,REQ-5C-0092,UNMATCHED_VALIDATION_RULE,,Phase1_required,slab_reinforcement_input:主鉄筋および配力鉄筋の指定,MAN-006,8,DOC-RBS-III,113,stage5b/evidence/DOC-RBS-III_pdfp0113_300dpi-R5B-PKG005-0010.png,JIS_TRACEABILITY_REQUIRED|MULTIPLE_SOURCES_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0080,F4-P2-012,T5A-0125|T5A-0126,H5A-0080,REQ-5C-0093,R5B-PKG005-0011,REQ-5C-0093,UNMATCHED_VALIDATION_RULE,,Phase1_required,rc_slab:計算書出力,MAN-006,9,DOC-RBS-III,401,stage5b/evidence/DOC-RBS-III_pdfp0401_300dpi-R5B-PKG005-0011.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0083,F4-P2-014,T5A-0129|T5A-0130,H5A-0083,REQ-5C-0094,R5B-PKG005-0012,REQ-5C-0094,UNMATCHED_VALIDATION_RULE,,Phase1_required,slab_result_output:支点補強筋 計算書出力（道路公団形式）,MAN-006,10,DOC-RBS-III,412,stage5b/evidence/DOC-RBS-III_pdfp0412_300dpi-R5B-PKG005-0012.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,PARTIALLY_LOCATED,OPEN_ACCEPTED,OPEN,BLOCKED_OR_HOLD,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,BL-REQ-5C-0094: CROSS_REFERENCE_NOT_YET_CHECKED,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0084,F4-P2-015,T5A-0131|T5A-0132|T5A-0133,H5A-0084,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-GAP-H5A-0084,Phase1_required,slab_reinforcement_input:支点補強筋 鉄筋径および本数の指定,MAN-006,10,,,,JIS_TRACEABILITY_REQUIRED|MULTIPLE_SOURCES_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,,JIS_GAP_ACCEPTED,,BLOCKED,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,BLOCKED_BY_SOURCE_GAP,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0085,F4-P2-015,T5A-0131|T5A-0132|T5A-0133,H5A-0085,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,slab_reinforcement_input:支点補強筋 鉄筋径および本数の指定,MAN-006,10,,,,JIS_TRACEABILITY_REQUIRED|MULTIPLE_SOURCES_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0086,F4-P2-015,T5A-0131|T5A-0132|T5A-0133,H5A-0086,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-GAP-H5A-0086,Phase1_required,slab_reinforcement_input:支点補強筋 鉄筋径および本数の指定,MAN-006,10,,,,JIS_TRACEABILITY_REQUIRED|MULTIPLE_SOURCES_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,,JIS_GAP_ACCEPTED,,BLOCKED,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,BLOCKED_BY_SOURCE_GAP,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0088,F4-P2-016,T5A-0134|T5A-0135,H5A-0088,REQ-5C-0095,R5B-PKG005-0013,REQ-5C-0095,UNMATCHED_VALIDATION_RULE,,unknown,slab_geometry:slab_geometry,MAN-006,NONE,DOC-RBS-III,396,stage5b/evidence/DOC-RBS-III_pdfp0396_300dpi-R5B-PKG005-0013.png,DESIGN_PRACTICE_TRACEABILITY_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0090,F4-P2-018,T5A-0137|T5A-0138|T5A-0139,H5A-0090,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-GAP-H5A-0090,unknown,slab_material:slab_material,MAN-006,NONE,,,,JIS_TRACEABILITY_REQUIRED|MULTIPLE_SOURCES_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,,JIS_GAP_ACCEPTED,,BLOCKED,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,BLOCKED_BY_SOURCE_GAP,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0091,F4-P2-018,T5A-0137|T5A-0138|T5A-0139,H5A-0091,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,unknown,slab_material:slab_material,MAN-006,NONE,,,,JIS_TRACEABILITY_REQUIRED|MULTIPLE_SOURCES_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0092,F4-P2-018,T5A-0137|T5A-0138|T5A-0139,H5A-0092,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-GAP-H5A-0092,unknown,slab_material:slab_material,MAN-006,NONE,,,,JIS_TRACEABILITY_REQUIRED|MULTIPLE_SOURCES_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,,JIS_GAP_ACCEPTED,,BLOCKED,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,BLOCKED_BY_SOURCE_GAP,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0101,F4-P3-009,T5A-0148,H5A-0101,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,section_check:断面計算書の出力,MAN-008,17,,,,STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0103,F4-P3-010,T5A-0149|T5A-0150|T5A-0151,H5A-0103,REQ-5C-0022,R5B-PKG004-0010,REQ-5C-0022,UNMATCHED_VALIDATION_RULE,,Phase1_required,splice:添接計算の実行,MAN-008,21,DOC-RBS-II,303,stage5b/evidence/DOC-RBS-II_pdfp0303_300dpi-R5B-PKG004-0010.png,JIS_TRACEABILITY_REQUIRED|MULTIPLE_SOURCES_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0105,F4-P3-011,T5A-0152|T5A-0153|T5A-0154,H5A-0105,REQ-5C-0024,R5B-PKG004-0012,REQ-5C-0024,UNMATCHED_VALIDATION_RULE,,Phase1_required,splice_bolt:フランジボルト配置変更方法1,MAN-009,6,DOC-RBS-II,303,stage5b/evidence/DOC-RBS-II_pdfp0303_300dpi-R5B-PKG004-0012.png,JIS_TRACEABILITY_REQUIRED|MULTIPLE_SOURCES_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0107,F4-P3-011,T5A-0152|T5A-0153|T5A-0154,H5A-0107,REQ-5C-0024,R5B-PKG004-0012,REQ-5C-0024,UNMATCHED_VALIDATION_RULE,,Phase1_required,splice_bolt:フランジボルト配置変更方法1,MAN-009,6,DOC-RBS-II,303,stage5b/evidence/DOC-RBS-II_pdfp0303_300dpi-R5B-PKG004-0012.png,JIS_TRACEABILITY_REQUIRED|MULTIPLE_SOURCES_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,LOCATED,READY_ACCEPTED,READY,READY_SUBSET_OK,HISTORICAL_BASELINE_UNKNOWN_EDITION;TARGET_STANDARD_NOT_SELECTED,令和7年10月版 Ver.2.00（表紙・奥付確認済み・Target未選定）,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0108,F4-P3-012,T5A-0155|T5A-0156|T5A-0157,H5A-0108,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-GAP-H5A-0108,Phase1_required,splice_bolt:ボルト本数不足時の再計算,MAN-009,8,,,,JIS_TRACEABILITY_REQUIRED|MULTIPLE_SOURCES_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,,JIS_GAP_ACCEPTED,,BLOCKED,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,BLOCKED_BY_SOURCE_GAP,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0109,F4-P3-012,T5A-0155|T5A-0156|T5A-0157,H5A-0109,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,,Phase1_required,splice_bolt:ボルト本数不足時の再計算,MAN-009,8,,,,JIS_TRACEABILITY_REQUIRED|MULTIPLE_SOURCES_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,,UNMATCHED_APOLLO,,UNKNOWN,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text; handoff without package primary req (expected many-to-subset)
XWL-HOFF-H5A-0110,F4-P3-012,T5A-0155|T5A-0156|T5A-0157,H5A-0110,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-GAP-H5A-0110,Phase1_required,splice_bolt:ボルト本数不足時の再計算,MAN-009,8,,,,JIS_TRACEABILITY_REQUIRED|MULTIPLE_SOURCES_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,,JIS_GAP_ACCEPTED,,BLOCKED,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,BLOCKED_BY_SOURCE_GAP,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
XWL-HOFF-H5A-0111,F4-P3-013,T5A-0158|T5A-0159|T5A-0160,H5A-0111,,UNMATCHED_RESEARCH,,UNMATCHED_VALIDATION_RULE,BL-GAP-H5A-0111,Phase1_required,splice_bolt:フランジボルト配置変更方法2,MAN-009,9,,,,JIS_TRACEABILITY_REQUIRED|MULTIPLE_SOURCES_REQUIRED|STANDARD_TRACEABILITY_REQUIRED,,JIS_GAP_ACCEPTED,,BLOCKED,HISTORICAL_BASELINE_UNKNOWN_EDITION; TARGET_STANDARD_NOT_SELECTED,,NONE,,,BLOCKED_BY_SOURCE_GAP,,REVIEWED,UNMATCHED_research_result_stage5c_requirement | Do not copy APOLLO OCR full text
