source_record_id,pdf_page_number,label_raw,raw_value,raw_unit,normalized_value,normalized_unit,semantic_class,source_locator,confidence,verification_status
CH5-TBL-003,2028,支承条件,0.004608,,0.004608,rad,rotation,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-TBL-004,2028,支承条件,0.003484,,0.003484,rad,rotation,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-TBL-005,2028,支承条件,0.003460,,0.003460,rad,rotation,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-TBL-006,2028,支承条件,0.004651,,0.004651,rad,rotation,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-TBL-007,2028,下部剛性,∞,kN/mm,∞,kN/mm,MATERIAL_PROPERTY,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-TBL-008,2028,下部剛性,231.592,kN/mm,231.592,kN/mm,MATERIAL_PROPERTY,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-TBL-009,2028,下部剛性,164.391,kN/mm,164.391,kN/mm,MATERIAL_PROPERTY,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-TBL-010,2028,下部剛性,759.392,kN/mm,759.392,kN/mm,MATERIAL_PROPERTY,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-TBL-011,2029,径間移動量,40.201,m,40.201,m,span_length,calc_pdf_p2029,HIGH,UNVERIFIED
CH5-TBL-012,2029,径間移動量,51.000,m,51.000,m,span_length,calc_pdf_p2029,HIGH,UNVERIFIED
CH5-TBL-013,2029,径間移動量,40.200,m,40.200,m,span_length,calc_pdf_p2029,HIGH,UNVERIFIED
CH5-TBL-014,2031,荷重条件(反力),1950,kN,1950,kN,reaction,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-TBL-015,2031,荷重条件(反力),4710,kN,4710,kN,reaction,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-TBL-016,2031,支承形状(寸法),700,mm,700,mm,DIMENSION,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-TBL-017,2031,支承形状(寸法),1000,mm,1000,mm,DIMENSION,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-TBL-018,2031,支承形状(寸法),1000,mm,1000,mm,DIMENSION,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-TBL-019,2031,支承形状(寸法),700,mm,700,mm,DIMENSION,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-TBL-020,2032,形状係数・縦弾性係数計算結果,5.15,,5.15,,SECTION_PROPERTY,calc_pdf_p2032,HIGH,UNVERIFIED
CH5-TBL-021,2032,形状係数・縦弾性係数計算結果,6.28,,6.28,,SECTION_PROPERTY,calc_pdf_p2032,HIGH,UNVERIFIED
CH5-TBL-022,2032,形状係数・縦弾性係数計算結果,6.28,,6.28,,SECTION_PROPERTY,calc_pdf_p2032,HIGH,UNVERIFIED
CH5-TBL-023,2032,形状係数・縦弾性係数計算結果,5.15,,5.15,,SECTION_PROPERTY,calc_pdf_p2032,HIGH,UNVERIFIED
CH5-TBL-024,2034,温度変化時(±50℃)合成剛性,38.9,mm,38.9,mm,deflection,calc_pdf_p2034,HIGH,UNVERIFIED
CH5-TBL-025,2034,温度変化時(±50℃)合成剛性,12.5,mm,12.5,mm,deflection,calc_pdf_p2034,HIGH,UNVERIFIED
CH5-TBL-026,2034,温度変化時(±50℃)合成剛性,12.4,mm,12.4,mm,deflection,calc_pdf_p2034,HIGH,UNVERIFIED
CH5-TBL-027,2034,温度変化時(±50℃)合成剛性,39.5,mm,39.5,mm,deflection,calc_pdf_p2034,HIGH,UNVERIFIED
CH5-TBL-028,2035,温度変化時(50℃)移動量,38.9,mm,38.9,mm,deflection,calc_pdf_p2035,HIGH,UNVERIFIED
CH5-TBL-029,2035,温度変化時(30℃)移動量・水平力,378,kN,378,kN,LOAD_VALUE,calc_pdf_p2035,HIGH,UNVERIFIED
CH5-TBL-030,2035,温度変化時(30℃)水平力,335,kN,335,kN,LOAD_VALUE,calc_pdf_p2035,HIGH,UNVERIFIED
CH5-TBL-031,2035,温度変化時(30℃)水平力,333,kN,333,kN,LOAD_VALUE,calc_pdf_p2035,HIGH,UNVERIFIED
CH5-TBL-032,2035,温度変化時(30℃)水平力,379,kN,379,kN,LOAD_VALUE,calc_pdf_p2035,HIGH,UNVERIFIED
CH5-TBL-033,2040,最大圧縮応力度照査,4.56,N/mm2,4.56,N/mm2,DESIGN_RESULT,calc_pdf_p2040,HIGH,UNVERIFIED
CH5-TBL-034,2040,最大圧縮応力度照査,5.14,N/mm2,5.14,N/mm2,DESIGN_RESULT,calc_pdf_p2040,HIGH,UNVERIFIED
CH5-TBL-035,2040,最大圧縮応力度照査,5.16,N/mm2,5.16,N/mm2,DESIGN_RESULT,calc_pdf_p2040,HIGH,UNVERIFIED
CH5-TBL-036,2040,最大圧縮応力度照査,4.68,N/mm2,4.68,N/mm2,DESIGN_RESULT,calc_pdf_p2040,HIGH,UNVERIFIED
CH5-TBL-037,2041,繰返し水平変位照査,30.0,%,30.0,%,DESIGN_RESULT,calc_pdf_p2041,HIGH,UNVERIFIED
CH5-TBL-038,2041,繰返し水平変位照査,6.7,%,6.7,%,DESIGN_RESULT,calc_pdf_p2041,HIGH,UNVERIFIED
CH5-TBL-039,2041,繰返し水平変位照査,6.7,%,6.7,%,DESIGN_RESULT,calc_pdf_p2041,HIGH,UNVERIFIED
CH5-TBL-040,2041,繰返し水平変位照査,30.5,%,30.5,%,DESIGN_RESULT,calc_pdf_p2041,HIGH,UNVERIFIED
CH5-TBL-041,2139,設計条件(鋼材計算書),1950,kN,1950,kN,reaction,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-TBL-042,2139,設計条件(変位量),±400,mm,400,mm,deflection,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-TBL-043,2139,設計条件(変位量),±463,mm,463,mm,deflection,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-TBL-044,2139,設計条件(変位量),±463,mm,463,mm,deflection,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-TBL-045,2139,設計条件(変位量),±400,mm,400,mm,deflection,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-TBL-046,2139,取付けボルト寸法,234.9,mm2,234.9,mm2,SECTION_PROPERTY,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-TBL-047,2139,取付けボルト寸法,338.2,mm2,338.2,mm2,SECTION_PROPERTY,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-TBL-048,2207,レベル1移動量,±73.0,mm,73.0,mm,deflection,calc_pdf_p2207,HIGH,UNVERIFIED
CH5-TBL-049,2207,レベル1移動量,±34.0,mm,34.0,mm,deflection,calc_pdf_p2207,HIGH,UNVERIFIED
CH5-TBL-050,2207,レベル1固有周期,1.092,sec,1.092,sec,DERIVED_VALUE,calc_pdf_p2207,HIGH,UNVERIFIED
CH5-TBL-051,2207,レベル1固有周期,0.751,sec,0.751,sec,DERIVED_VALUE,calc_pdf_p2207,HIGH,UNVERIFIED
CH5-TBL-052,2208,ミドルビーム機械的性質,355,N/mm2,355,N/mm2,yield_strength,calc_pdf_p2208,HIGH,UNVERIFIED
CH5-TBL-053,2222,AR2伸縮量,62.0,mm,62.0,mm,DERIVED_VALUE,calc_pdf_p2222,HIGH,UNVERIFIED
CH5-TBL-054,2222,AR2伸縮量,50.0,mm,50.0,mm,deflection,calc_pdf_p2222,HIGH,UNVERIFIED
CH5-TBL-055,2222,AR2伸縮量,58.5,mm,58.5,mm,DERIVED_VALUE,calc_pdf_p2222,HIGH,UNVERIFIED
CH5-TBL-056,2222,AR2設計伸縮量,62.0,mm,62.0,mm,DERIVED_VALUE,calc_pdf_p2222,HIGH,UNVERIFIED
CH5-VAL-001,2027,適用示方書,道路橋示方書 平成29年11月版,,道路橋示方書 平成29年11月版,,applicable_code,calc_pdf_p2027,HIGH,UNVERIFIED
CH5-VAL-002,2027,適用便覧,道路橋支承便覧 平成30年12月版,,道路橋支承便覧 平成30年12月版,,applicable_manual,calc_pdf_p2027,HIGH,UNVERIFIED
CH5-VAL-003,2027,橋梁形式,鋼3径間連続少数鈑桁橋,,鋼3径間連続少数鈑桁橋,,bridge_type,calc_pdf_p2027,HIGH,UNVERIFIED
CH5-VAL-004,2027,設計方針(弾性固定支承),E,,E,,bearing_type,calc_pdf_p2027,HIGH,UNVERIFIED
CH5-VAL-005,2027,拘束方法,サイドブロックにて拘束,,サイドブロック,,restraint_method,calc_pdf_p2027,HIGH,UNVERIFIED
CH5-VAL-006,2028,地盤種別,Ⅰ種地盤,,Ⅰ種地盤,,SOURCE_INPUT,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-VAL-007,2028,地域区分,A1,,A1,,SOURCE_INPUT,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-VAL-008,2028,Cz,1.00,,1.00,,DERIVED_VALUE,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-VAL-009,2028,CzⅠ,1.20,,1.20,,DERIVED_VALUE,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-VAL-010,2028,CzⅡ,1.00,,1.00,,DERIVED_VALUE,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-VAL-011,2028,レベル1水平震度(橋軸),0.20,,0.20,,SOURCE_INPUT,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-VAL-012,2028,レベル1水平震度(直角),0.20,,0.20,,SOURCE_INPUT,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-VAL-013,2028,地盤面水平震度khg,0.16,,0.16,,SOURCE_INPUT,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-VAL-014,2028,地盤面kⅠhg,0.60,,0.60,,SOURCE_INPUT,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-VAL-015,2028,地盤面kⅡhg,0.80,,0.80,,SOURCE_INPUT,calc_pdf_p2028,HIGH,UNVERIFIED
CH5-VAL-016,2031,PU15一層厚te,32,mm,32,mm,DIMENSION,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-VAL-017,2031,PU15総厚Σte,160,mm,160,mm,DIMENSION,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-VAL-018,2031,PR1一層厚te,37,mm,37,mm,DIMENSION,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-VAL-019,2031,PR1総厚Σte,185,mm,185,mm,DIMENSION,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-VAL-020,2031,PU15積層数,5,層,5,層,DERIVED_VALUE,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-VAL-021,2031,PR1積層数,5,層,5,層,DERIVED_VALUE,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-VAL-022,2031,PU15せん断弾性係数Ge,1.00,N/mm2,1.00,N/mm2,shear_modulus,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-VAL-023,2031,PR1せん断弾性係数Ge,1.20,N/mm2,1.20,N/mm2,shear_modulus,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-VAL-024,2031,PU15鉛プラグ径φd,95,mm,95,mm,DIMENSION,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-VAL-025,2031,PR1鉛プラグ径φd,150,mm,150,mm,DIMENSION,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-VAL-026,2031,PU15鉛プラグ本数NP,4,本,4,本,DERIVED_VALUE,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-VAL-027,2031,PU15補強鈑厚ts,4.5,mm,4.5,mm,DIMENSION,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-VAL-028,2031,PR1補強鈑厚ts,6.0,mm,6.0,mm,DIMENSION,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-VAL-029,2031,PU15有効面積Ae,0.4616,m2,0.4616,m2,SECTION_PROPERTY,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-VAL-030,2031,PR1有効面積Ae,0.9293,m2,0.9293,m2,SECTION_PROPERTY,calc_pdf_p2031,HIGH,UNVERIFIED
CH5-VAL-031,2034,PU15温度(±50℃)Km,12.391,kN/mm,12.391,kN/mm,MATERIAL_PROPERTY,calc_pdf_p2034,HIGH,UNVERIFIED
CH5-VAL-032,2034,PR1温度(±50℃)Km,37.613,kN/mm,37.613,kN/mm,MATERIAL_PROPERTY,calc_pdf_p2034,HIGH,UNVERIFIED
CH5-VAL-033,2034,PR2温度(±50℃)Km,35.271,kN/mm,35.271,kN/mm,MATERIAL_PROPERTY,calc_pdf_p2034,HIGH,UNVERIFIED
CH5-VAL-034,2034,AR2温度(±50℃)Km,12.112,kN/mm,12.112,kN/mm,MATERIAL_PROPERTY,calc_pdf_p2034,HIGH,UNVERIFIED
CH5-VAL-035,2037,レベル1上部工移動量UBⅠo(橋軸),±27.7,mm,27.7,mm,deflection,calc_pdf_p2037,HIGH,UNVERIFIED
CH5-VAL-036,2038,PU15レベル1水平力HBⅠ,700,kN,700,kN,LOAD_VALUE,calc_pdf_p2038,HIGH,UNVERIFIED
CH5-VAL-037,2038,PR1レベル1水平力HBⅠ,500,kN,500,kN,LOAD_VALUE,calc_pdf_p2038,HIGH,UNVERIFIED
CH5-VAL-038,2038,PR2レベル1水平力HBⅠ,500,kN,500,kN,LOAD_VALUE,calc_pdf_p2038,HIGH,UNVERIFIED
CH5-VAL-039,2038,AR2レベル1水平力HBⅠ,700,kN,700,kN,LOAD_VALUE,calc_pdf_p2038,HIGH,UNVERIFIED
CH5-VAL-040,2039,NR/G10せん断弾性係数,1.0,N/mm2,1.0,N/mm2,shear_modulus,calc_pdf_p2039,HIGH,UNVERIFIED
CH5-VAL-041,2039,NR/G12せん断弾性係数,1.2,N/mm2,1.2,N/mm2,shear_modulus,calc_pdf_p2039,HIGH,UNVERIFIED
CH5-VAL-042,2039,NR局部せん断ひずみ制限値(G10),365,%,365,%,stress_limit,calc_pdf_p2039,HIGH,UNVERIFIED
CH5-VAL-043,2039,NR局部せん断ひずみ制限値(G12),330,%,330,%,stress_limit,calc_pdf_p2039,HIGH,UNVERIFIED
CH5-VAL-044,2083,Ⅱ種地盤Cz,1.00,,1.00,,DERIVED_VALUE,calc_pdf_p2083,HIGH,UNVERIFIED
CH5-VAL-045,2083,Ⅱ種地盤CzⅠ,1.20,,1.20,,DERIVED_VALUE,calc_pdf_p2083,HIGH,UNVERIFIED
CH5-VAL-046,2083,Ⅱ種地盤CzⅡ,1.40,,1.40,,DERIVED_VALUE,calc_pdf_p2083,HIGH,UNVERIFIED
CH5-VAL-047,2191,S2設計荷重R,1290,kN,1290,kN,LOAD_VALUE,calc_pdf_p2191,HIGH,UNVERIFIED
CH5-VAL-048,2192,緩衝材長さ,900,mm,900,mm,DIMENSION,calc_pdf_p2192,HIGH,UNVERIFIED
CH5-VAL-049,2192,負担有効長,750,mm,750,mm,DIMENSION,calc_pdf_p2192,HIGH,UNVERIFIED
CH5-VAL-050,2192,天板厚,25,mm,25,mm,DIMENSION,calc_pdf_p2192,HIGH,UNVERIFIED
CH5-VAL-051,2193,緩衝材幅B,250,mm,250,mm,DIMENSION,calc_pdf_p2193,HIGH,UNVERIFIED
CH5-VAL-052,2193,緩衝材支圧面積A,179648,mm2,179648,mm2,SECTION_PROPERTY,calc_pdf_p2193,HIGH,UNVERIFIED
CH5-VAL-053,2193,緩衝材支圧応力度σb,7.2,N/mm2,7.2,N/mm2,DESIGN_RESULT,calc_pdf_p2193,HIGH,UNVERIFIED
CH5-VAL-054,2193,有効断面積A,43670,mm2,43670,mm2,SECTION_PROPERTY,calc_pdf_p2193,HIGH,UNVERIFIED
CH5-VAL-055,2193,断面二次モーメントI,165458957,mm4,165458957,mm4,SECTION_PROPERTY,calc_pdf_p2193,HIGH,UNVERIFIED
CH5-VAL-056,2193,断面二次半径r,61.6,mm,61.6,mm,SECTION_PROPERTY,calc_pdf_p2193,HIGH,UNVERIFIED
CH5-VAL-057,2194,軸方向圧縮応力度σc,30,N/mm2,30,N/mm2,DESIGN_RESULT,calc_pdf_p2194,HIGH,UNVERIFIED
CH5-VAL-058,2194,鋼材降伏強度σyk(台座),235,N/mm2,235,N/mm2,yield_strength,calc_pdf_p2194,HIGH,UNVERIFIED
CH5-VAL-059,2194,制限値σcud,180,N/mm2,180,N/mm2,stress_limit,calc_pdf_p2194,HIGH,UNVERIFIED
CH5-VAL-060,2195,天板曲げ応力度σ,165,N/mm2,165,N/mm2,bending_stress,calc_pdf_p2195,HIGH,UNVERIFIED
CH5-VAL-061,2199,降雨強度I,100,mm/h,100,mm/h,LOAD_VALUE,calc_pdf_p2199,HIGH,UNVERIFIED
CH5-VAL-062,2199,流出係数C,0.90,,0.90,,DERIVED_VALUE,calc_pdf_p2199,HIGH,UNVERIFIED
CH5-VAL-063,2199,粗度係数n,0.013,s/m^(1/3),0.013,s/m^(1/3),DERIVED_VALUE,calc_pdf_p2199,HIGH,UNVERIFIED
CH5-VAL-064,2199,余裕率e,0.80,,0.80,,DERIVED_VALUE,calc_pdf_p2199,HIGH,UNVERIFIED
CH5-VAL-065,2199,落下率γ,0.60,,0.60,,DERIVED_VALUE,calc_pdf_p2199,HIGH,UNVERIFIED
CH5-VAL-066,2200,排水桝最小間隔,5,m,5,m,DIMENSION,calc_pdf_p2200,HIGH,UNVERIFIED
CH5-VAL-067,2200,排水桝最大間隔,20,m,20,m,DIMENSION,calc_pdf_p2200,HIGH,UNVERIFIED
CH5-VAL-068,2205,排水管径(横引),VP200,mm,200,mm,DIMENSION,calc_pdf_p2205,HIGH,UNVERIFIED
CH5-VAL-069,2205,排水管径(縦引),VP250,mm,250,mm,DIMENSION,calc_pdf_p2205,HIGH,UNVERIFIED
CH5-VAL-070,2207,PU15伸縮桁長(左),95688,mm,95688,mm,DIMENSION,calc_pdf_p2207,HIGH,UNVERIFIED
CH5-VAL-071,2207,PU15伸縮桁長(右),66576,mm,66576,mm,DIMENSION,calc_pdf_p2207,HIGH,UNVERIFIED
CH5-VAL-072,2207,PU15温度変化(左),70.9,mm,70.9,mm,deflection,calc_pdf_p2207,HIGH,UNVERIFIED
CH5-VAL-073,2207,PU15温度変化(右),40.0,mm,40.0,mm,deflection,calc_pdf_p2207,HIGH,UNVERIFIED
CH5-VAL-074,2207,PU15活荷重たわみ(左),10.7,mm,10.7,mm,deflection,calc_pdf_p2207,HIGH,UNVERIFIED
CH5-VAL-075,2207,PU15活荷重たわみ(右),12.0,mm,12.0,mm,deflection,calc_pdf_p2207,HIGH,UNVERIFIED
CH5-VAL-076,2207,PU15伸縮余裕量(左右),10.0,mm,10.0,mm,DERIVED_VALUE,calc_pdf_p2207,HIGH,UNVERIFIED
CH5-VAL-077,2207,PU15常時合計ΔLj,153.6,mm,153.6,mm,deflection,calc_pdf_p2207,HIGH,UNVERIFIED
CH5-VAL-078,2208,PU15地震時(⑩)ΔLq,236.5,mm,236.5,mm,deflection,calc_pdf_p2208,HIGH,UNVERIFIED
CH5-VAL-079,2208,PU15地震時(⑩)直角ΔLq,211.6,mm,211.6,mm,deflection,calc_pdf_p2208,HIGH,UNVERIFIED
CH5-VAL-080,2208,PU15形式,ES-480,,ES-480,,IDENTIFIER,calc_pdf_p2208,HIGH,UNVERIFIED
CH5-VAL-081,2208,PU15最大伸縮量,480,mm,480,mm,DIMENSION,calc_pdf_p2208,HIGH,UNVERIFIED
CH5-VAL-082,2208,PU15桁遊間(中立時),700,mm,700,mm,DIMENSION,calc_pdf_p2208,HIGH,UNVERIFIED
CH5-VAL-083,2220,AR2伸縮桁長,66.667,m,66.667,m,DIMENSION,calc_pdf_p2220,HIGH,UNVERIFIED
CH5-VAL-084,2221,AR2形式,SEFジョイント100-325,,SEFジョイント100-325,,IDENTIFIER,calc_pdf_p2221,HIGH,UNVERIFIED
CH5-VAL-085,2221,AR2フィンガー角度,90.000,度,90.000,度,DIMENSION,calc_pdf_p2221,HIGH,UNVERIFIED
CH5-VAL-086,2222,フィンガー最小遊間bmin,25,mm,25,mm,DIMENSION,calc_pdf_p2222,HIGH,UNVERIFIED
CH5-VAL-087,2222,フィンガー最小ラップcmin,30,mm,30,mm,DIMENSION,calc_pdf_p2222,HIGH,UNVERIFIED
CH5-VAL-088,2222,フィンガー長L0,350,mm,350,mm,DIMENSION,calc_pdf_p2222,HIGH,UNVERIFIED
CH5-VAL-089,2224,フェイスプレート厚t1,80,mm,80,mm,DIMENSION,calc_pdf_p2224,HIGH,UNVERIFIED
CH5-VAL-090,2224,フェイスプレート鋼種,SM520C,,SM520C,,steel_grade,calc_pdf_p2224,HIGH,UNVERIFIED
CH5-VAL-091,2224,フィンガーピッチP0,100,mm,100,mm,DIMENSION,calc_pdf_p2224,HIGH,UNVERIFIED
CH5-VAL-092,2224,フィンガー根元幅λ,61.4,mm,61.4,mm,DIMENSION,calc_pdf_p2224,HIGH,UNVERIFIED
CH5-VAL-093,2225,ジベル孔径d,65,mm,65,mm,DIMENSION,calc_pdf_p2225,HIGH,UNVERIFIED
CH5-VAL-094,2225,貫通鉄筋径φst,19.1(D19),mm,19.1,mm,DIMENSION,calc_pdf_p2225,HIGH,UNVERIFIED
CH5-VAL-095,2226,ジベル板厚,22,mm,22,mm,DIMENSION,calc_pdf_p2226,HIGH,UNVERIFIED
CH5-VAL-096,2139,SM490(t≦40)支圧強度,315,N/mm2,315,N/mm2,MATERIAL_PROPERTY,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-VAL-097,2139,SM490(t≦40)引張降伏強度,315,N/mm2,315,N/mm2,MATERIAL_PROPERTY,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-VAL-098,2139,SM490(t≦40)せん断降伏強度,180,N/mm2,180,N/mm2,MATERIAL_PROPERTY,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-VAL-099,2139,SS400(t≦40)支圧強度,235,N/mm2,235,N/mm2,MATERIAL_PROPERTY,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-VAL-100,2139,SS400(t≦40)引張降伏強度,235,N/mm2,235,N/mm2,MATERIAL_PROPERTY,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-VAL-101,2139,SS400(t≦40)せん断降伏強度,135,N/mm2,135,N/mm2,MATERIAL_PROPERTY,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-VAL-102,2139,SD345降伏強度,345,N/mm2,345,N/mm2,yield_strength,calc_pdf_p2139,HIGH,UNVERIFIED
CH5-VAL-103,2139,SD345せん断降伏強度,200,N/mm2,200,N/mm2,MATERIAL_PROPERTY,calc_pdf_p2139,HIGH,UNVERIFIED
DWG-DIM-S001-001,3,橋長,134001,mm,,,DIMENSION,calc_pdf_p3,HIGH,UNVERIFIED
DWG-DIM-S001-002,3,桁長,133151/132847,mm,,,DIMENSION,calc_pdf_p3,HIGH,UNVERIFIED
DWG-DIM-S001-003,3,支間長,40201/51000/40200,mm,,,DIMENSION,calc_pdf_p3,HIGH,UNVERIFIED
DWG-DIM-S001-004,3,主桁間隔,4500,mm,,,DIMENSION,calc_pdf_p3,HIGH,UNVERIFIED
DWG-DIM-S001-005,3,主桁高,2700,mm,,,DIMENSION,calc_pdf_p3,HIGH,UNVERIFIED
DWG-DIM-S009-006,11,全幅員,8031.7/8010.3/8010,mm,,,DIMENSION,calc_pdf_p11,HIGH,UNVERIFIED
DWG-DIM-S009-007,11,床版厚,230,mm,,,DIMENSION,calc_pdf_p11,HIGH,UNVERIFIED
DWG-DIM-S009-008,11,舗装厚,80,mm,,,DIMENSION,calc_pdf_p11,HIGH,UNVERIFIED
DWG-DIM-S009-009,11,片持張出,2750/2750.1/2750,mm,,,DIMENSION,calc_pdf_p11,HIGH,UNVERIFIED
DWG-DIM-S013-010,15,上フランジ幅,620,mm,,,DIMENSION,calc_pdf_p15,HIGH,UNVERIFIED
DWG-DIM-S013-011,15,上フランジ厚,22/27/27/25/27/39/26/26/28,mm,,,DIMENSION,calc_pdf_p15,HIGH,UNVERIFIED
DWG-DIM-S013-012,15,腹板高さ,2537-2657,mm,,,DIMENSION,calc_pdf_p15,HIGH,UNVERIFIED
DWG-DIM-S013-013,15,腹板厚,14,mm,,,DIMENSION,calc_pdf_p15,HIGH,UNVERIFIED
DWG-DIM-S013-014,15,下フランジ幅,700/700/700/700/700/700/700/700/700,mm,,,DIMENSION,calc_pdf_p15,HIGH,UNVERIFIED
DWG-DIM-S013-015,15,下フランジ厚,28/32/32/32/36/40/36/36/36,mm,,,DIMENSION,calc_pdf_p15,HIGH,UNVERIFIED
DWG-DIM-S013-016,15,格間長,5344/7@4992.5/10@5097.4/6@5094.6/4834.7/4885,mm,,,DIMENSION,calc_pdf_p15,HIGH,UNVERIFIED
DWG-DIM-S014-017,16,AG2格間長,5020.1/7@5000/10@5105.1/6@5102.2/4700/4712.7,mm,,,DIMENSION,calc_pdf_p16,HIGH,UNVERIFIED
DWG-DIM-S021-018,23,AG1上フランジ,PL 620x22x8151,mm,,,DIMENSION,calc_pdf_p23,HIGH,UNVERIFIED
DWG-DIM-S021-019,23,AG1上フランジ,PL 620x27x6241,mm,,,DIMENSION,calc_pdf_p23,HIGH,UNVERIFIED
DWG-DIM-S021-020,23,AG1ウェブ,PL 2663x14x8113,mm,,,DIMENSION,calc_pdf_p23,HIGH,UNVERIFIED
DWG-DIM-S021-021,23,AG1ウェブ,PL 2655x14x6260,mm,,,DIMENSION,calc_pdf_p23,HIGH,UNVERIFIED
DWG-DIM-S021-022,23,AG1下フランジ,PL 700x28x8148,mm,,,DIMENSION,calc_pdf_p23,HIGH,UNVERIFIED
DWG-DIM-S021-023,23,AG1下フランジ,PL 700x32x6241,mm,,,DIMENSION,calc_pdf_p23,HIGH,UNVERIFIED
DWG-DIM-S029-024,31,AG1端部フランジ,PL 620x25x7562,mm,,,DIMENSION,calc_pdf_p31,HIGH,UNVERIFIED
DWG-DIM-S030-025,32,AG2上フランジ,PL 620x22x7818,mm,,,DIMENSION,calc_pdf_p32,HIGH,UNVERIFIED
DWG-DIM-S030-026,32,AG2上フランジ,PL 620x27x6250,mm,,,DIMENSION,calc_pdf_p32,HIGH,UNVERIFIED
DWG-DIM-S030-027,32,AG2ウェブ,PL 2657x14x7801,mm,,,DIMENSION,calc_pdf_p32,HIGH,UNVERIFIED
DWG-DIM-S030-028,32,AG2ウェブ,PL 2654x14x6270,mm,,,DIMENSION,calc_pdf_p32,HIGH,UNVERIFIED
DWG-DIM-S030-029,32,AG2下フランジ,PL 700x28x7814,mm,,,DIMENSION,calc_pdf_p32,HIGH,UNVERIFIED
DWG-DIM-S030-030,32,AG2下フランジ,PL 700x32x6250,mm,,,DIMENSION,calc_pdf_p32,HIGH,UNVERIFIED
DWG-DIM-S038-031,40,AG2端部フランジ,PL 620x25x7548,mm,,,DIMENSION,calc_pdf_p40,HIGH,UNVERIFIED
DWG-DIM-S039-032,41,スタッド径,22,mm,,,DIMENSION,calc_pdf_p41,HIGH,UNVERIFIED
DWG-DIM-S039-033,41,スタッド長さ,200/150,mm,,,DIMENSION,calc_pdf_p41,HIGH,UNVERIFIED
DWG-DIM-S039-034,41,スタッド材質,SS400,,,,DIMENSION,calc_pdf_p41,HIGH,UNVERIFIED
DWG-DIM-S045-001,47,端横桁全体長,4512.2,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S045-002,47,張出左,1900,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S045-003,47,張出右,1400,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S045-004,47,AG1-AG2間,2256.1,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S045-005,47,AG2端部,1089.2,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
DWG-DIM-S045-006,47,UFLG端横桁左,250x12x1599,mm,,,DIMENSION,calc_pdf_p47,HIGH,UNVERIFIED
