source_record_id,source_type,pdf_page_number,printed_page_number,chapter_id,section_id,source_locator,semantic_class,confidence,verification_status,notes
CH2-PE-003,page_element,17,12,CH2,CAL-SEC-2.1,calc_pdf_p17,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Section 2.1 general part
CH2-PE-004,page_element,17,12,CH2,CAL-SEC-2.1,calc_pdf_p17,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Design calc sub-title
CH2-PE-005,page_element,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Design conditions subsection
CH2-PE-006,page_element,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Component configuration
CH2-PE-007,page_element,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Load conditions
CH2-PE-008,page_element,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Material specifications
CH2-PE-009,page_element,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Section dimensions
CH2-PE-010,page_element,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Composite deck thickness
CH2-PE-011,page_element,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Steel member dimensions
CH2-PE-012,page_element,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Stud specifications
CH2-PE-013,page_element,20,15,CH2,CAL-SEC-2.1,calc_pdf_p20,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Reinforcement layout
CH2-PE-014,page_element,20,15,CH2,CAL-SEC-2.1,calc_pdf_p20,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Section force calculation
CH2-PE-015,page_element,20,15,CH2,CAL-SEC-2.1,calc_pdf_p20,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Span section
CH2-PE-016,page_element,21,16,CH2,CAL-SEC-2.1,calc_pdf_p21,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Pre-composite section
CH2-PE-017,page_element,21,16,CH2,CAL-SEC-2.1,calc_pdf_p21,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Post-composite section
CH2-PE-018,page_element,22,17,CH2,CAL-SEC-2.1,calc_pdf_p22,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Cantilever section
CH2-PE-019,page_element,27,22,CH2,CAL-SEC-2.1,calc_pdf_p27,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Cantilever-haunch breakpoint
CH2-PE-020,page_element,29,24,CH2,CAL-SEC-2.1,calc_pdf_p29,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Section force summary
CH2-PE-021,page_element,30,25,CH2,CAL-SEC-2.1,calc_pdf_p30,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Fatigue durability check
CH2-PE-022,page_element,38,33,CH2,CAL-SEC-2.1,calc_pdf_p38,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Shear connector check
CH2-PE-023,page_element,41,36,CH2,CAL-SEC-2.1,calc_pdf_p41,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Load bearing capacity check
CH2-PE-024,page_element,70,65,CH2,CAL-SEC-2.2,calc_pdf_p70,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Section 2.2 girder end part
CH2-PE-025,page_element,114,109,CH2,CAL-SEC-2.2,calc_pdf_p114,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Chapter 2 end marker
CH2-TBL-001,table,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,SECTION_PROPERTY,HIGH,UNVERIFIED,各部構成
CH2-TBL-002,table,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,SECTION_PROPERTY,HIGH,UNVERIFIED,各部構成
CH2-TBL-003,table,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,SECTION_PROPERTY,HIGH,UNVERIFIED,各部構成
CH2-TBL-004,table,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,SECTION_PROPERTY,HIGH,UNVERIFIED,各部構成
CH2-TBL-005,table,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,MATERIAL_PROPERTY,HIGH,UNVERIFIED,材料(鋼板)
CH2-TBL-006,table,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,MATERIAL_PROPERTY,HIGH,UNVERIFIED,材料(鋼板)
CH2-TBL-007,table,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,MATERIAL_PROPERTY,HIGH,UNVERIFIED,材料(鋼板)
CH2-TBL-008,table,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,MATERIAL_PROPERTY,HIGH,UNVERIFIED,材料(鋼板)
CH2-TBL-009,table,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,MATERIAL_PROPERTY,HIGH,UNVERIFIED,材料(横リブ)
CH2-TBL-010,table,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,MATERIAL_PROPERTY,HIGH,UNVERIFIED,材料(横リブ)
CH2-TBL-011,table,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,MATERIAL_PROPERTY,HIGH,UNVERIFIED,材料(横リブ)
CH2-TBL-012,table,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,MATERIAL_PROPERTY,HIGH,UNVERIFIED,材料(鉄筋)
CH2-TBL-013,table,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,MATERIAL_PROPERTY,HIGH,UNVERIFIED,材料(鉄筋)
CH2-TBL-014,table,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,MATERIAL_PROPERTY,HIGH,UNVERIFIED,材料(鉄筋)
CH2-TBL-015,table,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,MATERIAL_PROPERTY,HIGH,UNVERIFIED,材料(鉄筋)
CH2-TBL-016,table,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,MATERIAL_PROPERTY,HIGH,UNVERIFIED,材料(鉄筋)
CH2-TBL-017,table,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,MATERIAL_PROPERTY,HIGH,UNVERIFIED,材料(コンクリート)
CH2-TBL-018,table,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,MATERIAL_PROPERTY,HIGH,UNVERIFIED,材料(コンクリート)
CH2-TBL-019,table,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,SECTION_PROPERTY,HIGH,UNVERIFIED,合成床版厚
CH2-TBL-020,table,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,SECTION_PROPERTY,HIGH,UNVERIFIED,合成床版厚
CH2-TBL-021,table,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,SECTION_PROPERTY,HIGH,UNVERIFIED,合成床版厚
CH2-TBL-022,table,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,SECTION_PROPERTY,HIGH,UNVERIFIED,合成床版厚
CH2-TBL-023,table,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,SECTION_PROPERTY,HIGH,UNVERIFIED,鋼材寸法
CH2-TBL-024,table,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,SECTION_PROPERTY,HIGH,UNVERIFIED,鋼材寸法
CH2-TBL-025,table,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,SECTION_PROPERTY,HIGH,UNVERIFIED,鋼材寸法
CH2-TBL-026,table,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,SECTION_PROPERTY,HIGH,UNVERIFIED,鋼材寸法
CH2-TBL-027,table,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,SECTION_PROPERTY,HIGH,UNVERIFIED,鋼材寸法
CH2-TBL-028,table,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,SECTION_PROPERTY,HIGH,UNVERIFIED,スタッド仕様
CH2-TBL-029,table,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,SECTION_PROPERTY,HIGH,UNVERIFIED,スタッド仕様
CH2-TBL-030,table,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,SECTION_PROPERTY,HIGH,UNVERIFIED,スタッド仕様
CH2-TBL-031,table,20,15,CH2,CAL-SEC-2.1,calc_pdf_p20,DIMENSION,HIGH,UNVERIFIED,鉄筋配置(一般部)
CH2-TBL-032,table,20,15,CH2,CAL-SEC-2.1,calc_pdf_p20,DIMENSION,HIGH,UNVERIFIED,鉄筋配置(一般部)
CH2-TBL-033,table,20,15,CH2,CAL-SEC-2.1,calc_pdf_p20,DIMENSION,HIGH,UNVERIFIED,鉄筋配置(一般部)
CH2-TBL-034,table,20,15,CH2,CAL-SEC-2.1,calc_pdf_p20,DIMENSION,HIGH,UNVERIFIED,鉄筋配置(中間支点部)
CH2-VAL-001,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,SECTION_PROPERTY,HIGH,UNVERIFIED,総幅員
CH2-VAL-002,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,SECTION_PROPERTY,HIGH,UNVERIFIED,舗装厚
CH2-VAL-003,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,SECTION_PROPERTY,HIGH,UNVERIFIED,床版支間長(支間部)
CH2-VAL-004,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,SECTION_PROPERTY,HIGH,UNVERIFIED,床版支間長(張出部)
CH2-VAL-005,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,live_load,HIGH,UNVERIFIED,活荷重
CH2-VAL-006,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,LOAD_VALUE,HIGH,UNVERIFIED,風荷重(外風側)
CH2-VAL-007,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,LOAD_VALUE,HIGH,UNVERIFIED,風荷重(内風側)
CH2-VAL-008,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,LOAD_VALUE,HIGH,UNVERIFIED,衝突荷重
CH2-VAL-009,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,steel_grade,HIGH,UNVERIFIED,鋼板材質
CH2-VAL-010,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,stress_limit,HIGH,UNVERIFIED,鋼板引張応力度制限値
CH2-VAL-011,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,yield_strength,HIGH,UNVERIFIED,鋼板引張降伏強度
CH2-VAL-012,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,yield_strength,HIGH,UNVERIFIED,鋼板圧縮降伏強度
CH2-VAL-013,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,steel_grade,HIGH,UNVERIFIED,横リブ材質
CH2-VAL-014,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,yield_strength,HIGH,UNVERIFIED,横リブ引張降伏強度
CH2-VAL-015,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,yield_strength,HIGH,UNVERIFIED,横リブ圧縮降伏強度
CH2-VAL-016,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,MATERIAL_PROPERTY,HIGH,UNVERIFIED,鉄板材質
CH2-VAL-017,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,stress_limit,HIGH,UNVERIFIED,鉄筋引張応力度制限値(疲労)
CH2-VAL-018,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,stress_limit,HIGH,UNVERIFIED,鉄筋引張応力度制限値(腐食)
CH2-VAL-019,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,yield_strength,HIGH,UNVERIFIED,鉄筋引張降伏強度
CH2-VAL-020,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,concrete_strength,HIGH,UNVERIFIED,コンクリート設計基準強度
CH2-VAL-021,value,18,13,CH2,CAL-SEC-2.1,calc_pdf_p18,stress_limit,HIGH,UNVERIFIED,曲げ圧縮応力度制限値
CH2-VAL-022,value,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,deck_thickness,HIGH,UNVERIFIED,合成床版厚
CH2-VAL-023,value,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,deck_thickness,HIGH,UNVERIFIED,RC版厚(支間部)
CH2-VAL-024,value,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,deck_thickness,HIGH,UNVERIFIED,RC版厚(支点部)
CH2-VAL-025,value,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,DIMENSION,HIGH,UNVERIFIED,ハンチ高
CH2-VAL-026,value,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,DIMENSION,HIGH,UNVERIFIED,底鋼板板厚
CH2-VAL-027,value,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,DIMENSION,HIGH,UNVERIFIED,横リブ間隔
CH2-VAL-028,value,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,DIMENSION,HIGH,UNVERIFIED,横リブ高さ
CH2-VAL-029,value,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,DIMENSION,HIGH,UNVERIFIED,横リブ板厚
CH2-VAL-030,value,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,DIMENSION,HIGH,UNVERIFIED,スタッドサイズ
CH2-VAL-031,value,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,DIMENSION,HIGH,UNVERIFIED,スタッド主鉄筋方向ピッチ
CH2-VAL-032,value,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,DIMENSION,HIGH,UNVERIFIED,スタッド配力筋方向ピッチ
CH2-VAL-033,value,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,SECTION_PROPERTY,HIGH,UNVERIFIED,使用形鋼
CH2-VAL-034,value,20,15,CH2,CAL-SEC-2.1,calc_pdf_p20,IDENTIFIER,HIGH,UNVERIFIED,主鉄筋(一般部)
CH2-VAL-035,value,20,15,CH2,CAL-SEC-2.1,calc_pdf_p20,IDENTIFIER,HIGH,UNVERIFIED,配力筋(一般部)
CH2-VAL-036,value,20,15,CH2,CAL-SEC-2.1,calc_pdf_p20,IDENTIFIER,HIGH,UNVERIFIED,ハンチ筋
CH2-VAL-037,value,20,15,CH2,CAL-SEC-2.1,calc_pdf_p20,IDENTIFIER,HIGH,UNVERIFIED,配力筋(中間支点部)
CH2-VAL-038,value,19,14,CH2,CAL-SEC-2.1,calc_pdf_p19,FORMULA_DEFINITION,HIGH,UNVERIFIED,合成床版算出式
CAL-FIG-P00118-001,figure,118,113,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p118,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,"8010x7000mm cross section with sound barrier, pavement t=80mm, slab t=230mm"
CAL-FIG-P00121-001,figure,121,116,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p121,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Haunch cross section 1660x500 with 1:5 slope
CAL-FIG-P00121-002,figure,121,116,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p121,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Wall rail cross section with 6 subdivided areas ①-⑥
CAL-FIG-P00122-001,figure,122,117,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p122,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Left wall rail load distribution plan with nose deduction
CAL-FIG-P00123-001,figure,123,118,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p123,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,"Nose section details with A-A, B-B section cuts"
CAL-FIG-P00126-001,figure,126,121,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p126,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Nose slab drooping cross section with A-A through E-E cuts
CAL-FIG-P00129-001,figure,129,124,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p129,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Girder end S1 slab drooping detail with notch dimensions
CAL-FIG-P00130-001,figure,130,125,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p130,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Girder end S2 slab drooping detail
CAL-FIG-P00131-001,figure,131,126,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p131,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Intermediate support slab drooping detail
CAL-FIG-P00133-001,figure,133,128,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p133,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Wrapping concrete schematic with L1/L2/B/L3 dimensions
CAL-FIG-P00137-001,figure,137,132,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p137,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Load application diagram page 1
CAL-FIG-P00138-001,figure,138,133,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p138,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Load application diagram with panel point concentrated loads
CAL-FIG-P00142-001,figure,142,137,CAL-CH3,CAL-SEC-3.1.4,calc_pdf_p142,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Panel point and member numbering diagram showing all nodes 1001-1027 and 2001-2027 with cross member numbers C1-C23
CAL-FML-P00121-001,formula,121,116,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p121,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,ハンチ荷重 W
CAL-FML-P00121-002,formula,121,116,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p121,DERIVED_VALUE,HIGH,UNVERIFIED,壁高欄重心位置 e
CAL-FML-P00121-003,formula,121,116,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p121,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,壁高欄荷重 Wd
CAL-FML-P00122-001,formula,122,117,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p122,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,左側壁高欄調整 S1
CAL-FML-P00122-002,formula,122,117,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p122,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,左側壁高欄調整 C1
CAL-FML-P00122-003,formula,122,117,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p122,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,左側壁高欄調整 C2以降
CAL-FML-P00122-004,formula,122,117,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p122,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,左側遮音壁調整 C1
CAL-FML-P00124-001,formula,124,119,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p124,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,ノーズ地覆荷重 GE1
CAL-FML-P00124-002,formula,124,119,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p124,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,ノーズ地覆荷重 S1
CAL-FML-P00124-003,formula,124,119,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p124,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,ノーズ地覆荷重 A部
CAL-FML-P00124-004,formula,124,119,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p124,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,ノーズ地覆荷重 C1
CAL-FML-P00124-005,formula,124,119,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p124,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,ノーズ地覆荷重 B部
CAL-FML-P00124-006,formula,124,119,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p124,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,ノーズ地覆荷重 C部
CAL-FML-P00124-007,formula,124,119,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p124,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,ノーズ壁高欄直壁
CAL-FML-P00135-001,formula,135,130,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p135,FORMULA_DEFINITION,HIGH,UNVERIFIED,衝撃係数 i=20/(50+L)
CAL-FML-P00135-002,formula,135,130,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p135,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,衝撃係数 第2支承線上
CAL-FML-P00135-003,formula,135,130,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p135,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,衝撃係数 第2支間
CAL-FML-P00135-004,formula,135,130,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p135,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,衝撃係数 第3支承線上
CAL-FML-P00135-005,formula,135,130,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p135,NUMERIC_SUBSTITUTION,HIGH,UNVERIFIED,衝撃係数 第3支間
CAL-NOT-P00117-001,note,117,112,CAL-CH3,CAL-SEC-3.1.1,calc_pdf_p117,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00117-002,note,117,112,CAL-CH3,CAL-SEC-3.1.1,calc_pdf_p117,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00117-003,note,117,112,CAL-CH3,CAL-SEC-3.1.1,calc_pdf_p117,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00118-001,note,118,113,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p118,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00118-002,note,118,113,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p118,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00119-001,note,119,114,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p119,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00119-002,note,119,114,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p119,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00119-003,note,119,114,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p119,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00122-001,note,122,117,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p122,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00122-002,note,122,117,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p122,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00124-001,note,124,119,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p124,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00125-001,note,125,120,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p125,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00128-001,note,128,123,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p128,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00129-001,note,129,124,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p129,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00129-002,note,129,124,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p129,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00129-003,note,129,124,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p129,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00131-001,note,131,126,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p131,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00133-001,note,133,128,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p133,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00133-002,note,133,128,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p133,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00133-003,note,133,128,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p133,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00135-001,note,135,130,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p135,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00136-001,note,136,131,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p136,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00140-001,note,140,135,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p140,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00145-001,note,145,140,CAL-CH3,CAL-SEC-3.1.6,calc_pdf_p145,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00149-001,note,149,144,CAL-CH3,CAL-SEC-3.1.6,calc_pdf_p149,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00222-001,note,222,217,CAL-CH3,CAL-SEC-3.1.8,calc_pdf_p222,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00223-001,note,223,218,CAL-CH3,CAL-SEC-3.1.8,calc_pdf_p223,NOTE,HIGH,UNVERIFIED,
CAL-NOT-P00223-002,note,223,218,CAL-CH3,CAL-SEC-3.1.8,calc_pdf_p223,NOTE,HIGH,UNVERIFIED,
CAL-P00115-CAL-SEC-3.1-001,page_element,115,110,CAL-CH3,CAL-SEC-3.1,calc_pdf_p115,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Chapter 3 title page
CAL-P00116-CAL-SEC-3.1-001,page_element,116,111,CAL-CH3,CAL-SEC-3.1,calc_pdf_p116,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Section 3.1 title page
CAL-P00117-CAL-SEC-3.1.1-001,page_element,117,112,CAL-CH3,CAL-SEC-3.1.1,calc_pdf_p117,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Analysis policy
CAL-P00117-CAL-SEC-3.1.1-002,page_element,117,112,CAL-CH3,CAL-SEC-3.1.1,calc_pdf_p117,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Analysis method: plane grid structure using deformation method
CAL-P00117-CAL-SEC-3.1.1-003,page_element,117,112,CAL-CH3,CAL-SEC-3.1.1,calc_pdf_p117,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Analysis program: APOLLO Analyzer by Yokogawa Technical Information
CAL-P00118-CAL-SEC-3.1.2-001,page_element,118,113,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p118,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Load intensities
CAL-P00118-CAL-SEC-3.1.2-002,page_element,118,113,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p118,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Standard cross-section diagram with dimensions 8010x7000
CAL-P00119-CAL-SEC-3.1.2-001,page_element,119,114,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p119,UNKNOWN_REQUIRES_REVIEW,HIGH,UNVERIFIED,Dead load
CAL-P00119-CAL-SEC-3.1.2-002,page_element,119,114,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p119,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Dead load summary - pavement/bridge deck/haunch/wall rail/sound barrier/steel/inspection walkway/nose
CAL-P00121-CAL-SEC-3.1.2-001,page_element,121,116,CAL-CH3,CAL-SEC-3.1.2,calc_pdf_p121,UNKNOWN_REQUIRES_REVIEW,MEDIUM,UNVERIFIED,Haunch load detailed calculation
