golden_id,domain,field_path,drawing_sheet_number,drawing_locator,source_record_ids,candidate_ids
G-RPT-0255,report,report.table.CH1-TBL-017,,,CH1-TBL-017,RP-066
G-RPT-0256,report,report.table.CH1-TBL-018,,,CH1-TBL-018,RP-067
G-RPT-0257,report,report.table.CH1-TBL-019,,,CH1-TBL-019,RP-068
G-RPT-0258,report,report.table.CH1-TBL-020,,,CH1-TBL-020,RP-069
G-RPT-0259,report,report.table.CH1-TBL-021,,,CH1-TBL-021,RP-070
G-RPT-0260,report,report.table.CH1-TBL-022,,,CH1-TBL-022,RP-071
G-RPT-0261,report,report.table.CH1-TBL-023,,,CH1-TBL-023,RP-072
G-RPT-0262,report,report.table.CH1-TBL-024,,,CH1-TBL-024,RP-073
G-RPT-0263,report,report.table.CH1-TBL-025,,,CH1-TBL-025,RP-074
G-RPT-0264,report,report.table.CH1-TBL-026,,,CH1-TBL-026,RP-075
G-RPT-0265,report,report.table.CH1-TBL-027,,,CH1-TBL-027,RP-076
G-RPT-0266,report,report.table.CH1-TBL-028,,,CH1-TBL-028,RP-077
G-RPT-0267,report,report.table.CH1-TBL-029,,,CH1-TBL-029,RP-078
G-RPT-0268,report,report.table.CH1-TBL-030,,,CH1-TBL-030,RP-079
G-RPT-0269,report,report.table.CH1-TBL-031,,,CH1-TBL-031,RP-080
G-RPT-0270,report,report.table.CH1-TBL-032,,,CH1-TBL-032,RP-081
G-RPT-0271,report,report.table.CH1-TBL-033,,,CH1-TBL-033,RP-082
G-RPT-0272,report,report.table.CH1-TBL-034,,,CH1-TBL-034,RP-083
G-RPT-0273,report,report.table.CH1-TBL-035,,,CH1-TBL-035,RP-084
G-RPT-0274,report,report.table.CH1-TBL-036,,,CH1-TBL-036,RP-085
G-RPT-0275,report,report.table.CH1-TBL-037,,,CH1-TBL-037,RP-086
G-RPT-0276,report,report.table.CH1-TBL-038,,,CH1-TBL-038,RP-087
G-RPT-0277,report,report.table.CH1-TBL-039,,,CH1-TBL-039,RP-088
G-RPT-0278,report,report.table.CH1-TBL-040,,,CH1-TBL-040,RP-089
G-RPT-0279,report,report.table.CH1-TBL-041,,,CH1-TBL-041,RP-090
G-RPT-0280,report,report.table.CH1-TBL-042,,,CH1-TBL-042,RP-091
G-RPT-0281,report,report.table.CH1-TBL-043,,,CH1-TBL-043,RP-092
G-RPT-0282,report,report.table.CH1-TBL-044,,,CH1-TBL-044,RP-093
G-RPT-0283,report,report.table.CH1-TBL-045,,,CH1-TBL-045,RP-094
G-RPT-0284,report,report.table.CH1-TBL-046,,,CH1-TBL-046,RP-095
G-RPT-0285,report,report.table.CH1-TBL-047,,,CH1-TBL-047,RP-096
G-RPT-0286,report,report.table.CH1-TBL-048,,,CH1-TBL-048,RP-097
G-RPT-0287,report,report.table.CH1-TBL-049,,,CH1-TBL-049,RP-098
G-RPT-0288,report,report.table.CH1-TBL-050,,,CH1-TBL-050,RP-099
G-RPT-0289,report,report.table.CH1-TBL-051,,,CH1-TBL-051,RP-100
G-RPT-0290,report,report.table.CH1-TBL-052,,,CH1-TBL-052,RP-101
G-RPT-0291,report,report.table.CH1-TBL-053,,,CH1-TBL-053,RP-102
G-RPT-0292,report,report.table.CH1-TBL-054,,,CH1-TBL-054,RP-103
G-RPT-0293,report,report.table.CH1-TBL-055,,,CH1-TBL-055,RP-104
G-RPT-0294,report,report.table.CH1-TBL-056,,,CH1-TBL-056,RP-105
G-RPT-0295,report,report.table.CH1-TBL-057,,,CH1-TBL-057,RP-106
G-RPT-0296,report,report.table.CH1-TBL-058,,,CH1-TBL-058,RP-107
G-RPT-0297,report,report.table.CH1-TBL-059,,,CH1-TBL-059,RP-108
G-RPT-0298,report,report.table.CH1-TBL-060,,,CH1-TBL-060,RP-109
G-RPT-0299,report,report.table.CH1-TBL-061,,,CH1-TBL-061,RP-110
G-RPT-0300,report,report.table.CH1-TBL-062,,,CH1-TBL-062,RP-111
G-RPT-0301,report,report.table.CH1-TBL-063,,,CH1-TBL-063,RP-112
G-RPT-0302,report,report.table.CH1-TBL-064,,,CH1-TBL-064,RP-113
G-RPT-0303,report,report.table.CH1-TBL-065,,,CH1-TBL-065,RP-114
G-RPT-0304,report,report.table.CH1-TBL-066,,,CH1-TBL-066,RP-115
G-RPT-0305,report,report.table.CH1-TBL-067,,,CH1-TBL-067,RP-116
G-RPT-0306,report,report.table.CH1-TBL-068,,,CH1-TBL-068,RP-117
G-RPT-0307,report,report.table.CH1-TBL-069,,,CH1-TBL-069,RP-118
G-RPT-0308,report,report.table.CH1-TBL-070,,,CH1-TBL-070,RP-119
G-RPT-0309,report,report.table.CH1-TBL-071,,,CH1-TBL-071,RP-120
G-RPT-0310,report,report.table.CH1-TBL-072,,,CH1-TBL-072,RP-121
G-RPT-0311,report,report.table.CH1-TBL-073,,,CH1-TBL-073,RP-122
G-RPT-0312,report,report.table.CH1-TBL-074,,,CH1-TBL-074,RP-123
G-RPT-0313,report,report.table.CH1-TBL-075,,,CH1-TBL-075,RP-124
G-RPT-0314,report,report.table.CH1-TBL-076,,,CH1-TBL-076,RP-125
G-RPT-0315,report,report.table.CH1-TBL-077,,,CH1-TBL-077,RP-126
G-RPT-0316,report,report.table.CH1-TBL-078,,,CH1-TBL-078,RP-127
G-RPT-0317,report,report.table.CH1-TBL-079,,,CH1-TBL-079,RP-128
G-RPT-0318,report,report.table.CH1-TBL-080,,,CH1-TBL-080,RP-129
G-RPT-0319,report,report.table.CH1-TBL-081,,,CH1-TBL-081,RP-130
G-RPT-0320,report,report.table.CH1-TBL-082,,,CH1-TBL-082,RP-131
G-RPT-0321,report,report.table.CH1-TBL-083,,,CH1-TBL-083,RP-132
G-RPT-0322,report,report.table.CH2-TBL-001,,,CH2-TBL-001,RP-200
G-RPT-0323,report,report.table.CH2-TBL-002,,,CH2-TBL-002,RP-201
G-RPT-0324,report,report.table.CH2-TBL-003,,,CH2-TBL-003,RP-202
G-RPT-0325,report,report.table.CH2-TBL-004,,,CH2-TBL-004,RP-203
G-RPT-0326,report,report.table.CH2-TBL-005,,,CH2-TBL-005,RP-204
G-RPT-0327,report,report.table.CH2-TBL-006,,,CH2-TBL-006,RP-205
G-RPT-0328,report,report.table.CH2-TBL-007,,,CH2-TBL-007,RP-206
G-RPT-0329,report,report.table.CH2-TBL-008,,,CH2-TBL-008,RP-207
G-RPT-0330,report,report.table.CH2-TBL-009,,,CH2-TBL-009,RP-208
G-RPT-0331,report,report.table.CH2-TBL-010,,,CH2-TBL-010,RP-209
G-RPT-0332,report,report.table.CH2-TBL-011,,,CH2-TBL-011,RP-210
G-RPT-0333,report,report.table.CH2-TBL-012,,,CH2-TBL-012,RP-211
G-RPT-0334,report,report.table.CH2-TBL-013,,,CH2-TBL-013,RP-212
G-RPT-0335,report,report.table.CH2-TBL-014,,,CH2-TBL-014,RP-213
G-RPT-0336,report,report.table.CH2-TBL-015,,,CH2-TBL-015,RP-214
G-RPT-0337,report,report.table.CH2-TBL-016,,,CH2-TBL-016,RP-215
G-RPT-0338,report,report.table.CH2-TBL-017,,,CH2-TBL-017,RP-216
G-RPT-0339,report,report.table.CH2-TBL-018,,,CH2-TBL-018,RP-217
G-RPT-0340,report,report.table.CH2-TBL-019,,,CH2-TBL-019,RP-218
G-RPT-0341,report,report.table.CH2-TBL-020,,,CH2-TBL-020,RP-219
G-RPT-0342,report,report.table.CH2-TBL-021,,,CH2-TBL-021,RP-220
G-RPT-0343,report,report.table.CH2-TBL-022,,,CH2-TBL-022,RP-221
G-RPT-0344,report,report.table.CH2-TBL-023,,,CH2-TBL-023,RP-222
G-RPT-0345,report,report.table.CH2-TBL-024,,,CH2-TBL-024,RP-223
G-RPT-0346,report,report.table.CH2-TBL-025,,,CH2-TBL-025,RP-224
G-RPT-0347,report,report.table.CH2-TBL-026,,,CH2-TBL-026,RP-225
G-RPT-0348,report,report.table.CH2-TBL-027,,,CH2-TBL-027,RP-226
G-RPT-0349,report,report.table.CH2-TBL-028,,,CH2-TBL-028,RP-227
G-RPT-0350,report,report.table.CH2-TBL-029,,,CH2-TBL-029,RP-228
G-RPT-0351,report,report.table.CH2-TBL-030,,,CH2-TBL-030,RP-229
G-RPT-0352,report,report.table.CH2-TBL-031,,,CH2-TBL-031,RP-230
G-RPT-0353,report,report.table.CH2-TBL-032,,,CH2-TBL-032,RP-231
G-RPT-0354,report,report.table.CH2-TBL-033,,,CH2-TBL-033,RP-232
G-RPT-0355,report,report.table.CH2-TBL-034,,,CH2-TBL-034,RP-233
G-RPT-0356,report,report.table.CAL-TBL-P00119-001,,,CAL-TBL-P00119-001,RP-400
G-RPT-0357,report,report.table.CAL-TBL-P00119-002,,,CAL-TBL-P00119-002,RP-401
G-RPT-0358,report,report.table.CAL-TBL-P00119-003,,,CAL-TBL-P00119-003,RP-402
G-RPT-0359,report,report.table.CAL-TBL-P00119-004,,,CAL-TBL-P00119-004,RP-403
G-RPT-0360,report,report.table.CAL-TBL-P00119-005,,,CAL-TBL-P00119-005,RP-404
G-RPT-0361,report,report.table.CAL-TBL-P00119-006,,,CAL-TBL-P00119-006,RP-405
G-RPT-0362,report,report.table.CAL-TBL-P00119-007,,,CAL-TBL-P00119-007,RP-406
G-RPT-0363,report,report.table.CAL-TBL-P00119-008,,,CAL-TBL-P00119-008,RP-407
G-RPT-0364,report,report.table.CAL-TBL-P00119-009,,,CAL-TBL-P00119-009,RP-408
G-RPT-0365,report,report.table.CAL-TBL-P00119-010,,,CAL-TBL-P00119-010,RP-409
G-RPT-0366,report,report.table.CAL-TBL-P00119-011,,,CAL-TBL-P00119-011,RP-410
G-RPT-0367,report,report.table.CAL-TBL-P00119-012,,,CAL-TBL-P00119-012,RP-411
G-RPT-0368,report,report.table.CAL-TBL-P00119-013,,,CAL-TBL-P00119-013,RP-412
G-RPT-0369,report,report.table.CAL-TBL-P00125-001,,,CAL-TBL-P00125-001,RP-413
G-RPT-0370,report,report.table.CAL-TBL-P00125-002,,,CAL-TBL-P00125-002,RP-414
G-RPT-0371,report,report.table.CAL-TBL-P00125-003,,,CAL-TBL-P00125-003,RP-415
G-RPT-0372,report,report.table.CAL-TBL-P00125-004,,,CAL-TBL-P00125-004,RP-416
G-RPT-0373,report,report.table.CAL-TBL-P00128-001,,,CAL-TBL-P00128-001,RP-417
G-RPT-0374,report,report.table.CAL-TBL-P00128-002,,,CAL-TBL-P00128-002,RP-418
G-RPT-0375,report,report.table.CAL-TBL-P00128-003,,,CAL-TBL-P00128-003,RP-419
G-RPT-0376,report,report.table.CAL-TBL-P00131-001,,,CAL-TBL-P00131-001,RP-420
G-RPT-0377,report,report.table.CAL-TBL-P00131-002,,,CAL-TBL-P00131-002,RP-421
G-RPT-0378,report,report.table.CAL-TBL-P00131-003,,,CAL-TBL-P00131-003,RP-422
G-RPT-0379,report,report.table.CAL-TBL-P00131-004,,,CAL-TBL-P00131-004,RP-423
G-RPT-0380,report,report.table.CAL-TBL-P00131-005,,,CAL-TBL-P00131-005,RP-424
G-RPT-0381,report,report.table.CAL-TBL-P00131-006,,,CAL-TBL-P00131-006,RP-425
G-RPT-0382,report,report.table.CAL-TBL-P00131-007,,,CAL-TBL-P00131-007,RP-426
G-RPT-0383,report,report.table.CAL-TBL-P00131-008,,,CAL-TBL-P00131-008,RP-427
G-RPT-0384,report,report.table.CAL-TBL-P00132-001,,,CAL-TBL-P00132-001,RP-428
G-RPT-0385,report,report.table.CAL-TBL-P00132-002,,,CAL-TBL-P00132-002,RP-429
G-RPT-0386,report,report.table.CAL-TBL-P00132-003,,,CAL-TBL-P00132-003,RP-430
G-RPT-0387,report,report.table.CAL-TBL-P00132-004,,,CAL-TBL-P00132-004,RP-431
G-RPT-0388,report,report.table.CAL-TBL-P00133-001,,,CAL-TBL-P00133-001,RP-432
G-RPT-0389,report,report.table.CAL-TBL-P00133-002,,,CAL-TBL-P00133-002,RP-433
G-RPT-0390,report,report.table.CAL-TBL-P00133-003,,,CAL-TBL-P00133-003,RP-434
G-RPT-0391,report,report.table.CAL-TBL-P00133-004,,,CAL-TBL-P00133-004,RP-435
G-RPT-0392,report,report.table.CAL-TBL-P00133-005,,,CAL-TBL-P00133-005,RP-436
G-RPT-0393,report,report.table.CAL-TBL-P00133-006,,,CAL-TBL-P00133-006,RP-437
G-RPT-0394,report,report.table.CAL-TBL-P00133-007,,,CAL-TBL-P00133-007,RP-438
G-RPT-0395,report,report.table.CAL-TBL-P00133-008,,,CAL-TBL-P00133-008,RP-439
G-RPT-0396,report,report.table.CAL-TBL-P00133-009,,,CAL-TBL-P00133-009,RP-440
G-RPT-0397,report,report.table.CAL-TBL-P00133-010,,,CAL-TBL-P00133-010,RP-441
G-RPT-0398,report,report.table.CAL-TBL-P00133-011,,,CAL-TBL-P00133-011,RP-442
G-RPT-0399,report,report.table.CAL-TBL-P00133-012,,,CAL-TBL-P00133-012,RP-443
G-RPT-0400,report,report.table.CAL-TBL-P00134-001,,,CAL-TBL-P00134-001,RP-444
G-RPT-0401,report,report.table.CAL-TBL-P00134-002,,,CAL-TBL-P00134-002,RP-445
G-RPT-0402,report,report.table.CAL-TBL-P00134-003,,,CAL-TBL-P00134-003,RP-446
G-RPT-0403,report,report.table.CAL-TBL-P00134-004,,,CAL-TBL-P00134-004,RP-447
G-RPT-0404,report,report.table.CAL-TBL-P00134-005,,,CAL-TBL-P00134-005,RP-448
G-RPT-0405,report,report.table.CAL-TBL-P00134-006,,,CAL-TBL-P00134-006,RP-449
G-RPT-0406,report,report.table.CAL-TBL-P00135-001,,,CAL-TBL-P00135-001,RP-450
G-RPT-0407,report,report.table.CAL-TBL-P00135-002,,,CAL-TBL-P00135-002,RP-451
G-RPT-0408,report,report.table.CAL-TBL-P00135-003,,,CAL-TBL-P00135-003,RP-452
G-RPT-0409,report,report.table.CAL-TBL-P00135-004,,,CAL-TBL-P00135-004,RP-453
G-RPT-0410,report,report.table.CAL-TBL-P00135-005,,,CAL-TBL-P00135-005,RP-454
G-RPT-0411,report,report.table.CAL-TBL-P00135-006,,,CAL-TBL-P00135-006,RP-455
G-RPT-0412,report,report.table.CAL-TBL-P00135-007,,,CAL-TBL-P00135-007,RP-456
G-RPT-0413,report,report.table.CAL-TBL-P00135-008,,,CAL-TBL-P00135-008,RP-457
G-RPT-0414,report,report.table.CAL-TBL-P00135-009,,,CAL-TBL-P00135-009,RP-458
G-RPT-0415,report,report.table.CAL-TBL-P00135-010,,,CAL-TBL-P00135-010,RP-459
G-RPT-0416,report,report.table.CAL-TBL-P00141-001,,,CAL-TBL-P00141-001,RP-460
G-RPT-0417,report,report.table.CAL-TBL-P00141-002,,,CAL-TBL-P00141-002,RP-461
G-RPT-0418,report,report.table.CAL-TBL-P00141-003,,,CAL-TBL-P00141-003,RP-462
G-RPT-0419,report,report.table.CAL-TBL-P00141-004,,,CAL-TBL-P00141-004,RP-463
G-RPT-0420,report,report.table.CAL-TBL-P00141-005,,,CAL-TBL-P00141-005,RP-464
G-RPT-0421,report,report.table.CAL-TBL-P00141-006,,,CAL-TBL-P00141-006,RP-465
G-RPT-0422,report,report.table.CAL-TBL-P00141-007,,,CAL-TBL-P00141-007,RP-466
G-RPT-0423,report,report.table.CAL-TBL-P00141-008,,,CAL-TBL-P00141-008,RP-467
G-RPT-0424,report,report.table.CAL-TBL-P00143-001,,,CAL-TBL-P00143-001,RP-468
G-RPT-0425,report,report.table.CAL-TBL-P00143-002,,,CAL-TBL-P00143-002,RP-469
G-RPT-0426,report,report.table.CAL-TBL-P00143-003,,,CAL-TBL-P00143-003,RP-470
G-RPT-0427,report,report.table.CAL-TBL-P00143-004,,,CAL-TBL-P00143-004,RP-471
G-RPT-0428,report,report.table.CAL-TBL-P00143-005,,,CAL-TBL-P00143-005,RP-472
G-RPT-0429,report,report.table.CAL-TBL-P00143-006,,,CAL-TBL-P00143-006,RP-473
G-RPT-0430,report,report.table.CAL-TBL-P00143-007,,,CAL-TBL-P00143-007,RP-474
G-RPT-0431,report,report.table.CAL-TBL-P00144-001,,,CAL-TBL-P00144-001,RP-475
G-RPT-0432,report,report.table.CAL-TBL-P00144-002,,,CAL-TBL-P00144-002,RP-476
G-RPT-0433,report,report.table.CAL-TBL-P00144-003,,,CAL-TBL-P00144-003,RP-477
G-RPT-0434,report,report.table.CAL-TBL-P00144-004,,,CAL-TBL-P00144-004,RP-478
G-RPT-0435,report,report.table.CAL-TBL-P00149-001,,,CAL-TBL-P00149-001,RP-479
G-RPT-0436,report,report.table.CAL-TBL-P00149-002,,,CAL-TBL-P00149-002,RP-480
G-RPT-0437,report,report.table.CAL-TBL-P00149-003,,,CAL-TBL-P00149-003,RP-481
G-RPT-0438,report,report.table.CAL-TBL-P00149-004,,,CAL-TBL-P00149-004,RP-482
G-RPT-0439,report,report.table.CAL-TBL-P00222-001,,,CAL-TBL-P00222-001,RP-483
G-RPT-0440,report,report.table.CAL-TBL-P00222-002,,,CAL-TBL-P00222-002,RP-484
G-RPT-0441,report,report.table.CAL-TBL-P00222-003,,,CAL-TBL-P00222-003,RP-485
G-RPT-0442,report,report.table.CAL-TBL-P00222-004,,,CAL-TBL-P00222-004,RP-486
G-RPT-0443,report,report.table.CAL-TBL-P00222-005,,,CAL-TBL-P00222-005,RP-487
G-RPT-0444,report,report.table.CAL-TBL-P00222-006,,,CAL-TBL-P00222-006,RP-488
G-RPT-0445,report,report.table.CAL-TBL-P00222-007,,,CAL-TBL-P00222-007,RP-489
G-RPT-0446,report,report.table.CAL-TBL-P00222-008,,,CAL-TBL-P00222-008,RP-490
G-RPT-0447,report,report.table.CAL-TBL-P00222-009,,,CAL-TBL-P00222-009,RP-491
G-RPT-0448,report,report.table.CAL-TBL-P00222-010,,,CAL-TBL-P00222-010,RP-492
G-RPT-0449,report,report.table.CAL-TBL-P00222-011,,,CAL-TBL-P00222-011,RP-493
G-RPT-0450,report,report.table.CAL-TBL-P00222-012,,,CAL-TBL-P00222-012,RP-494
G-RPT-0451,report,report.table.CAL-TBL-P00222-013,,,CAL-TBL-P00222-013,RP-495
G-RPT-0452,report,report.table.CAL-TBL-P00222-014,,,CAL-TBL-P00222-014,RP-496
G-RPT-0453,report,report.table.CAL-TBL-P00222-015,,,CAL-TBL-P00222-015,RP-497
G-RPT-0454,report,report.table.CAL-TBL-P00222-016,,,CAL-TBL-P00222-016,RP-498
G-RPT-0455,report,report.table.CAL-TBL-P00223-001,,,CAL-TBL-P00223-001,RP-499
G-RPT-0456,report,report.table.CAL-TBL-P00223-002,,,CAL-TBL-P00223-002,RP-500
G-RPT-0457,report,report.table.CAL-TBL-P00223-003,,,CAL-TBL-P00223-003,RP-501
G-RPT-0458,report,report.table.CAL-TBL-P00223-004,,,CAL-TBL-P00223-004,RP-502
G-RPT-0459,report,report.table.CAL-TBL-P00223-005,,,CAL-TBL-P00223-005,RP-503
G-RPT-0460,report,report.table.CAL-TBL-P00223-006,,,CAL-TBL-P00223-006,RP-504
G-RPT-0461,report,report.table.CAL-TBL-P00223-007,,,CAL-TBL-P00223-007,RP-505
G-RPT-0462,report,report.table.CAL-TBL-P00223-008,,,CAL-TBL-P00223-008,RP-506
G-RPT-0463,report,report.table.CAL-TBL-P00223-009,,,CAL-TBL-P00223-009,RP-507
G-RPT-0464,report,report.table.CAL-TBL-P00223-010,,,CAL-TBL-P00223-010,RP-508
G-RPT-0465,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-001,,,SRC-calculation_chapter_03_section_3_2_tables-001,RP-658
G-RPT-0466,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-002,,,SRC-calculation_chapter_03_section_3_2_tables-002,RP-659
G-RPT-0467,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-003,,,SRC-calculation_chapter_03_section_3_2_tables-003,RP-660
G-RPT-0468,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-004,,,SRC-calculation_chapter_03_section_3_2_tables-004,RP-661
G-RPT-0469,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-005,,,SRC-calculation_chapter_03_section_3_2_tables-005,RP-662
G-RPT-0470,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-006,,,SRC-calculation_chapter_03_section_3_2_tables-006,RP-663
G-RPT-0471,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-007,,,SRC-calculation_chapter_03_section_3_2_tables-007,RP-664
G-RPT-0472,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-008,,,SRC-calculation_chapter_03_section_3_2_tables-008,RP-665
G-RPT-0473,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-009,,,SRC-calculation_chapter_03_section_3_2_tables-009,RP-666
G-RPT-0474,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-010,,,SRC-calculation_chapter_03_section_3_2_tables-010,RP-667
G-RPT-0475,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-011,,,SRC-calculation_chapter_03_section_3_2_tables-011,RP-668
G-RPT-0476,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-012,,,SRC-calculation_chapter_03_section_3_2_tables-012,RP-669
G-RPT-0477,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-013,,,SRC-calculation_chapter_03_section_3_2_tables-013,RP-670
G-RPT-0478,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-014,,,SRC-calculation_chapter_03_section_3_2_tables-014,RP-671
G-RPT-0479,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-015,,,SRC-calculation_chapter_03_section_3_2_tables-015,RP-672
G-RPT-0480,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-016,,,SRC-calculation_chapter_03_section_3_2_tables-016,RP-673
G-RPT-0481,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-017,,,SRC-calculation_chapter_03_section_3_2_tables-017,RP-674
G-RPT-0482,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-018,,,SRC-calculation_chapter_03_section_3_2_tables-018,RP-675
G-RPT-0483,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-019,,,SRC-calculation_chapter_03_section_3_2_tables-019,RP-676
G-RPT-0484,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-020,,,SRC-calculation_chapter_03_section_3_2_tables-020,RP-677
G-RPT-0485,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-021,,,SRC-calculation_chapter_03_section_3_2_tables-021,RP-678
G-RPT-0486,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-022,,,SRC-calculation_chapter_03_section_3_2_tables-022,RP-679
G-RPT-0487,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-023,,,SRC-calculation_chapter_03_section_3_2_tables-023,RP-680
G-RPT-0488,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-024,,,SRC-calculation_chapter_03_section_3_2_tables-024,RP-681
G-RPT-0489,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-025,,,SRC-calculation_chapter_03_section_3_2_tables-025,RP-682
G-RPT-0490,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-026,,,SRC-calculation_chapter_03_section_3_2_tables-026,RP-683
G-RPT-0491,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-027,,,SRC-calculation_chapter_03_section_3_2_tables-027,RP-684
G-RPT-0492,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-028,,,SRC-calculation_chapter_03_section_3_2_tables-028,RP-685
G-RPT-0493,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-029,,,SRC-calculation_chapter_03_section_3_2_tables-029,RP-686
G-RPT-0494,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-030,,,SRC-calculation_chapter_03_section_3_2_tables-030,RP-687
G-RPT-0495,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-031,,,SRC-calculation_chapter_03_section_3_2_tables-031,RP-688
G-RPT-0496,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-032,,,SRC-calculation_chapter_03_section_3_2_tables-032,RP-689
G-RPT-0497,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-033,,,SRC-calculation_chapter_03_section_3_2_tables-033,RP-690
G-RPT-0498,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-034,,,SRC-calculation_chapter_03_section_3_2_tables-034,RP-691
G-RPT-0499,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-035,,,SRC-calculation_chapter_03_section_3_2_tables-035,RP-692
G-RPT-0500,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-036,,,SRC-calculation_chapter_03_section_3_2_tables-036,RP-693
G-RPT-0501,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-037,,,SRC-calculation_chapter_03_section_3_2_tables-037,RP-694
G-RPT-0502,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-038,,,SRC-calculation_chapter_03_section_3_2_tables-038,RP-695
G-RPT-0503,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-039,,,SRC-calculation_chapter_03_section_3_2_tables-039,RP-696
G-RPT-0504,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-040,,,SRC-calculation_chapter_03_section_3_2_tables-040,RP-697
G-RPT-0505,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-041,,,SRC-calculation_chapter_03_section_3_2_tables-041,RP-698
G-RPT-0506,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-042,,,SRC-calculation_chapter_03_section_3_2_tables-042,RP-699
G-RPT-0507,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-043,,,SRC-calculation_chapter_03_section_3_2_tables-043,RP-700
G-RPT-0508,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-044,,,SRC-calculation_chapter_03_section_3_2_tables-044,RP-701
G-RPT-0509,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-045,,,SRC-calculation_chapter_03_section_3_2_tables-045,RP-702
G-RPT-0510,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-046,,,SRC-calculation_chapter_03_section_3_2_tables-046,RP-703
G-RPT-0511,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-047,,,SRC-calculation_chapter_03_section_3_2_tables-047,RP-704
G-RPT-0512,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-048,,,SRC-calculation_chapter_03_section_3_2_tables-048,RP-705
G-RPT-0513,report,report.table.SRC-calculation_chapter_03_section_3_2_tables-049,,,SRC-calculation_chapter_03_section_3_2_tables-049,RP-706
G-RPT-0514,report,report.table.CAL-TBL-P00685-001,,,CAL-TBL-P00685-001,RP-778
G-RPT-0515,report,report.table.CAL-TBL-P00685-002,,,CAL-TBL-P00685-002,RP-779
G-RPT-0516,report,report.table.CAL-TBL-P00685-003,,,CAL-TBL-P00685-003,RP-780
G-RPT-0517,report,report.table.CAL-TBL-P00685-004,,,CAL-TBL-P00685-004,RP-781
G-RPT-0518,report,report.table.CAL-TBL-P00685-005,,,CAL-TBL-P00685-005,RP-782
G-RPT-0519,report,report.table.CAL-TBL-P00686-001,,,CAL-TBL-P00686-001,RP-783
G-RPT-0520,report,report.table.CAL-TBL-P00686-002,,,CAL-TBL-P00686-002,RP-784
G-RPT-0521,report,report.table.CAL-TBL-P00686-003,,,CAL-TBL-P00686-003,RP-785
G-RPT-0522,report,report.table.CAL-TBL-P00686-004,,,CAL-TBL-P00686-004,RP-786
G-RPT-0523,report,report.table.CAL-TBL-P00686-005,,,CAL-TBL-P00686-005,RP-787
G-RPT-0524,report,report.table.CAL-TBL-P00767-001,,,CAL-TBL-P00767-001,RP-836
G-RPT-0525,report,report.table.CAL-TBL-P00767-002,,,CAL-TBL-P00767-002,RP-837
G-RPT-0526,report,report.table.CAL-TBL-P00767-003,,,CAL-TBL-P00767-003,RP-838
G-RPT-0527,report,report.table.CAL-TBL-P00767-004,,,CAL-TBL-P00767-004,RP-839
