audit_id,file,row_identifier,issue_type,issue_value,repaired_value,shift_delta,rationale
P2IIB-REP-0053,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01284-CAL-SEC-4.2.1-003,column_shift,"[""CAL-P01284-CAL-SEC-4.2.1-003"", ""1284"", ""1279"", ""CAL-CH4"", ""CAL-SEC-4.2.1"", ""text_block"", ""完成系: 鋼合成桁として設計。コンクリート床版は有効幅を考慮した合成断面"", ""計算応力度は道示Ⅱの規定を満足するものとする"", ""CAL-P01284"", ""TEXT_EXTRACTED"", ""HIGH"", ""Composite girder design with effective deck width per Doshin II""]","[""CAL-P01284-CAL-SEC-4.2.1-003"", ""1284"", ""1279"", ""CAL-CH4"", ""CAL-SEC-4.2.1"", ""text_block"", ""完成系: 鋼合成桁として設計。コンクリート床版は有効幅を考慮した合成断面,計算応力度は道示Ⅱの規定を満足するものとする"", ""CAL-P01284"", ""TEXT_EXTRACTED"", ""HIGH"", ""Composite girder design with effective deck width per Doshin II""]",1,"page_elements re-aligned: title_raw='完成系: 鋼合成桁として設計。コンクリート床版は有効幅を考慮した合成断面,計算応力度は道示Ⅱの規定を満足するものとする', source_locator='CAL-P01284', extraction_status='TEXT_EXTRACTED', confidence='HIGH'"
P2IIB-REP-0054,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01284-CAL-SEC-4.2.1-004,column_shift,"[""CAL-P01284-CAL-SEC-4.2.1-004"", ""1284"", ""1279"", ""CAL-CH4"", ""CAL-SEC-4.2.1"", ""text_block"", ""施工系: 合成前の鋼桁断面として死荷重及び施工時荷重に対して安全であること"", ""非合成桁と同様に断面の決定"", ""応力度照査を行う"", ""CAL-P01284"", ""TEXT_EXTRACTED"", ""HIGH"", ""Construction stage design per non-composite girder method""]","[""CAL-P01284-CAL-SEC-4.2.1-004"", ""1284"", ""1279"", ""CAL-CH4"", ""CAL-SEC-4.2.1"", ""text_block"", ""施工系: 合成前の鋼桁断面として死荷重及び施工時荷重に対して安全であること,非合成桁と同様に断面の決定,応力度照査を行う"", ""CAL-P01284"", ""TEXT_EXTRACTED"", ""HIGH"", ""Construction stage design per non-composite girder method""]",2,"page_elements re-aligned: title_raw='施工系: 合成前の鋼桁断面として死荷重及び施工時荷重に対して安全であること,非合成桁と同様に断面の決定,応力度照査を行う', source_locator='CAL-P01284', extraction_status='TEXT_EXTRACTED', confidence='HIGH'"
P2IIB-REP-0055,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01285-CAL-SEC-4.2.1-003,column_shift,"[""CAL-P01285-CAL-SEC-4.2.1-003"", ""1285"", ""1280"", ""CAL-CH4"", ""CAL-SEC-4.2.1"", ""text_block"", ""鋼材SM490Y: σy=355N/mm2"", "" σsu=490N/mm2"", "" τy=205N/mm2"", "" E=200000N/mm2"", "" G=77000N/mm2"", ""CAL-P01285"", ""TEXT_EXTRACTED"", ""HIGH"", ""Material properties SM490Y""]","[""CAL-P01285-CAL-SEC-4.2.1-003"", ""1285"", ""1280"", ""CAL-CH4"", ""CAL-SEC-4.2.1"", ""text_block"", ""鋼材SM490Y: σy=355N/mm2, σsu=490N/mm2, τy=205N/mm2, E=200000N/mm2, G=77000N/mm2"", ""CAL-P01285"", ""TEXT_EXTRACTED"", ""HIGH"", ""Material properties SM490Y""]",4,"page_elements re-aligned: title_raw='鋼材SM490Y: σy=355N/mm2, σsu=490N/mm2, τy=205N/mm2, E=200000N/mm2, G=77000N/mm2', source_locator='CAL-P01285', extraction_status='TEXT_EXTRACTED', confidence='HIGH'"
P2IIB-REP-0056,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01299-CAL-SEC-4.2.3-002,column_shift,"[""CAL-P01299-CAL-SEC-4.2.3-002"", ""1299"", ""1294"", ""CAL-CH4"", ""CAL-SEC-4.2.3"", ""text_block"", ""単位: 断面寸法=mm"", "" 断面諸量=cm/cm2/cm4"", ""CAL-P01299"", ""TEXT_EXTRACTED"", ""HIGH"", ""Units: dimensions in mm"", "" section properties in cm/cm2/cm4""]","[""CAL-P01299-CAL-SEC-4.2.3-002"", ""1299"", ""1294"", ""CAL-CH4"", ""CAL-SEC-4.2.3"", ""text_block"", ""単位: 断面寸法=mm, 断面諸量=cm/cm2/cm4"", ""CAL-P01299"", ""TEXT_EXTRACTED"", ""HIGH"", ""Units: dimensions in mm, section properties in cm/cm2/cm4""]",2,"page_elements re-aligned: title_raw='単位: 断面寸法=mm, 断面諸量=cm/cm2/cm4', source_locator='CAL-P01299', extraction_status='TEXT_EXTRACTED', confidence='HIGH'"
P2IIB-REP-0057,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01319-CAL-SEC-4.2.4-003,column_shift,"[""CAL-P01319-CAL-SEC-4.2.4-003"", ""1319"", ""1314"", ""CAL-CH4"", ""CAL-SEC-4.2.4"", ""table"", ""断面諸量一覧 AG1 Sup-1"", ""CAL-P01319"", ""TEXT_EXTRACTED"", ""MEDIUM"", ""Section properties AG1 Sup-1 (steel"", "" n=7"", "" n=14"", "" n=21"", "" steel+rebar)""]","[""CAL-P01319-CAL-SEC-4.2.4-003"", ""1319"", ""1314"", ""CAL-CH4"", ""CAL-SEC-4.2.4"", ""table"", ""断面諸量一覧 AG1 Sup-1"", ""CAL-P01319"", ""TEXT_EXTRACTED"", ""MEDIUM"", ""Section properties AG1 Sup-1 (steel, n=7, n=14, n=21, steel+rebar)""]",4,"page_elements re-aligned: title_raw='断面諸量一覧 AG1 Sup-1', source_locator='CAL-P01319', extraction_status='TEXT_EXTRACTED', confidence='MEDIUM'"
P2IIB-REP-0058,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01321-CAL-SEC-4.2.4-001,column_shift,"[""CAL-P01321-CAL-SEC-4.2.4-001"", ""1321"", ""1316"", ""CAL-CH4"", ""CAL-SEC-4.2.4"", ""text_block"", ""上フランジ応力度制限値(限界状態3) σtud=272N/mm2 σcud=min(240"", ""193)=193N/mm2"", ""CAL-P01321"", ""TEXT_EXTRACTED"", ""HIGH"", ""Upper flange stress limits""]","[""CAL-P01321-CAL-SEC-4.2.4-001"", ""1321"", ""1316"", ""CAL-CH4"", ""CAL-SEC-4.2.4"", ""text_block"", ""上フランジ応力度制限値(限界状態3) σtud=272N/mm2 σcud=min(240,193)=193N/mm2"", ""CAL-P01321"", ""TEXT_EXTRACTED"", ""HIGH"", ""Upper flange stress limits""]",1,"page_elements re-aligned: title_raw='上フランジ応力度制限値(限界状態3) σtud=272N/mm2 σcud=min(240,193)=193N/mm2', source_locator='CAL-P01321', extraction_status='TEXT_EXTRACTED', confidence='HIGH'"
P2IIB-REP-0059,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01321-CAL-SEC-4.2.4-002,column_shift,"[""CAL-P01321-CAL-SEC-4.2.4-002"", ""1321"", ""1316"", ""CAL-CH4"", ""CAL-SEC-4.2.4"", ""text_block"", ""下フランジ応力度制限値(限界状態3) σtud=272N/mm2 σcud=min(245"", ""164)=164N/mm2"", ""CAL-P01321"", ""TEXT_EXTRACTED"", ""HIGH"", ""Lower flange stress limits""]","[""CAL-P01321-CAL-SEC-4.2.4-002"", ""1321"", ""1316"", ""CAL-CH4"", ""CAL-SEC-4.2.4"", ""text_block"", ""下フランジ応力度制限値(限界状態3) σtud=272N/mm2 σcud=min(245,164)=164N/mm2"", ""CAL-P01321"", ""TEXT_EXTRACTED"", ""HIGH"", ""Lower flange stress limits""]",1,"page_elements re-aligned: title_raw='下フランジ応力度制限値(限界状態3) σtud=272N/mm2 σcud=min(245,164)=164N/mm2', source_locator='CAL-P01321', extraction_status='TEXT_EXTRACTED', confidence='HIGH'"
P2IIB-REP-0060,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01283-CAL-SEC-4.2-001,source_locator_derivation,CAL-P01283,calc_pdf_p1283,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1283 per locator contract
P2IIB-REP-0061,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01284-CAL-SEC-4.2.1-001,source_locator_derivation,CAL-P01284,calc_pdf_p1284,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1284 per locator contract
P2IIB-REP-0062,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01284-CAL-SEC-4.2.1-002,source_locator_derivation,CAL-P01284,calc_pdf_p1284,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1284 per locator contract
P2IIB-REP-0063,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01284-CAL-SEC-4.2.1-003,source_locator_derivation,CAL-P01284,calc_pdf_p1284,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1284 per locator contract
P2IIB-REP-0064,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01284-CAL-SEC-4.2.1-004,source_locator_derivation,CAL-P01284,calc_pdf_p1284,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1284 per locator contract
P2IIB-REP-0065,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01284-CAL-SEC-4.2.1-005,source_locator_derivation,CAL-P01284,calc_pdf_p1284,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1284 per locator contract
P2IIB-REP-0066,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01285-CAL-SEC-4.2.1-001,source_locator_derivation,CAL-P01285,calc_pdf_p1285,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1285 per locator contract
P2IIB-REP-0067,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01285-CAL-SEC-4.2.1-002,source_locator_derivation,CAL-P01285,calc_pdf_p1285,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1285 per locator contract
P2IIB-REP-0068,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01285-CAL-SEC-4.2.1-003,source_locator_derivation,CAL-P01285,calc_pdf_p1285,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1285 per locator contract
P2IIB-REP-0069,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01286-CAL-SEC-4.2.1-001,source_locator_derivation,CAL-P01286,calc_pdf_p1286,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1286 per locator contract
P2IIB-REP-0070,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01286-CAL-SEC-4.2.1-002,source_locator_derivation,CAL-P01286,calc_pdf_p1286,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1286 per locator contract
P2IIB-REP-0071,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01287-CAL-SEC-4.2.2-001,source_locator_derivation,CAL-P01287,calc_pdf_p1287,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1287 per locator contract
P2IIB-REP-0072,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01287-CAL-SEC-4.2.2-002,source_locator_derivation,CAL-P01287,calc_pdf_p1287,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1287 per locator contract
P2IIB-REP-0073,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01299-CAL-SEC-4.2.3-001,source_locator_derivation,CAL-P01299,calc_pdf_p1299,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1299 per locator contract
P2IIB-REP-0074,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01299-CAL-SEC-4.2.3-002,source_locator_derivation,CAL-P01299,calc_pdf_p1299,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1299 per locator contract
P2IIB-REP-0075,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01299-CAL-SEC-4.2.3-003,source_locator_derivation,CAL-P01299,calc_pdf_p1299,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1299 per locator contract
P2IIB-REP-0076,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01299-CAL-SEC-4.2.3-004,source_locator_derivation,CAL-P01299,calc_pdf_p1299,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1299 per locator contract
P2IIB-REP-0077,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01299-CAL-SEC-4.2.3-005,source_locator_derivation,CAL-P01299,calc_pdf_p1299,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1299 per locator contract
P2IIB-REP-0078,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01299-CAL-SEC-4.2.3-006,source_locator_derivation,CAL-P01299,calc_pdf_p1299,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1299 per locator contract
P2IIB-REP-0079,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01318-CAL-SEC-4.2.4-001,source_locator_derivation,CAL-P01318,calc_pdf_p1318,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1318 per locator contract
P2IIB-REP-0080,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01318-CAL-SEC-4.2.4-002,source_locator_derivation,CAL-P01318,calc_pdf_p1318,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1318 per locator contract
P2IIB-REP-0081,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01319-CAL-SEC-4.2.4-001,source_locator_derivation,CAL-P01319,calc_pdf_p1319,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1319 per locator contract
P2IIB-REP-0082,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01319-CAL-SEC-4.2.4-002,source_locator_derivation,CAL-P01319,calc_pdf_p1319,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1319 per locator contract
P2IIB-REP-0083,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01319-CAL-SEC-4.2.4-003,source_locator_derivation,CAL-P01319,calc_pdf_p1319,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1319 per locator contract
P2IIB-REP-0084,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01319-CAL-SEC-4.2.4-004,source_locator_derivation,CAL-P01319,calc_pdf_p1319,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1319 per locator contract
P2IIB-REP-0085,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01319-CAL-SEC-4.2.4-005,source_locator_derivation,CAL-P01319,calc_pdf_p1319,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1319 per locator contract
P2IIB-REP-0086,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01320-CAL-SEC-4.2.4-001,source_locator_derivation,CAL-P01320,calc_pdf_p1320,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1320 per locator contract
P2IIB-REP-0087,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01321-CAL-SEC-4.2.4-001,source_locator_derivation,CAL-P01321,calc_pdf_p1321,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1321 per locator contract
P2IIB-REP-0088,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01321-CAL-SEC-4.2.4-002,source_locator_derivation,CAL-P01321,calc_pdf_p1321,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1321 per locator contract
P2IIB-REP-0089,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01321-CAL-SEC-4.2.4-003,source_locator_derivation,CAL-P01321,calc_pdf_p1321,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1321 per locator contract
P2IIB-REP-0090,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01322-CAL-SEC-4.2.4-001,source_locator_derivation,CAL-P01322,calc_pdf_p1322,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1322 per locator contract
P2IIB-REP-0091,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01322-CAL-SEC-4.2.4-002,source_locator_derivation,CAL-P01322,calc_pdf_p1322,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1322 per locator contract
P2IIB-REP-0092,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01400-CAL-SEC-4.2.4-001,source_locator_derivation,CAL-P01400,calc_pdf_p1400,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1400 per locator contract
P2IIB-REP-0093,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01451-CAL-SEC-4.2.4-001,source_locator_derivation,CAL-P01451,calc_pdf_p1451,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1451 per locator contract
P2IIB-REP-0094,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01520-CAL-SEC-4.2.4-001,source_locator_derivation,CAL-P01520,calc_pdf_p1520,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1520 per locator contract
P2IIB-REP-0095,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01598-CAL-SEC-4.2.4-001,source_locator_derivation,CAL-P01598,calc_pdf_p1598,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1598 per locator contract
P2IIB-REP-0096,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01680-CAL-SEC-4.2.4-001,source_locator_derivation,CAL-P01680,calc_pdf_p1680,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1680 per locator contract
P2IIB-REP-0097,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01776-CAL-SEC-4.2.5-001,source_locator_derivation,CAL-P01776,calc_pdf_p1776,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1776 per locator contract
P2IIB-REP-0098,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01776-CAL-SEC-4.2.5-002,source_locator_derivation,CAL-P01776,calc_pdf_p1776,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1776 per locator contract
P2IIB-REP-0099,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01776-CAL-SEC-4.2.5-003,source_locator_derivation,CAL-P01776,calc_pdf_p1776,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1776 per locator contract
P2IIB-REP-0100,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01778-CAL-SEC-4.2.6-001,source_locator_derivation,CAL-P01778,calc_pdf_p1778,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1778 per locator contract
P2IIB-REP-0101,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01778-CAL-SEC-4.2.6-002,source_locator_derivation,CAL-P01778,calc_pdf_p1778,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1778 per locator contract
P2IIB-REP-0102,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01947-CAL-SEC-4.2.7-001,source_locator_derivation,CAL-P01947,calc_pdf_p1947,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1947 per locator contract
P2IIB-REP-0103,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01947-CAL-SEC-4.2.7-002,source_locator_derivation,CAL-P01947,calc_pdf_p1947,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1947 per locator contract
P2IIB-REP-0104,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01955-CAL-SEC-4.2.8-001,source_locator_derivation,CAL-P01955,calc_pdf_p1955,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1955 per locator contract
P2IIB-REP-0105,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01955-CAL-SEC-4.2.8-002,source_locator_derivation,CAL-P01955,calc_pdf_p1955,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1955 per locator contract
P2IIB-REP-0106,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01955-CAL-SEC-4.2.8-003,source_locator_derivation,CAL-P01955,calc_pdf_p1955,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1955 per locator contract
P2IIB-REP-0107,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P01958-CAL-SEC-4.2.8-001,source_locator_derivation,CAL-P01958,calc_pdf_p1958,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1958 per locator contract
P2IIB-REP-0108,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P02003-CAL-SEC-4.2.8-001,source_locator_derivation,CAL-P02003,calc_pdf_p2003,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2003 per locator contract
P2IIB-REP-0109,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P02003-CAL-SEC-4.2.8-002,source_locator_derivation,CAL-P02003,calc_pdf_p2003,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2003 per locator contract
P2IIB-REP-0110,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P02076-CAL-SEC-4.2.8-001,source_locator_derivation,CAL-P02076,calc_pdf_p2076,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2076 per locator contract
P2IIB-REP-0111,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P02076-CAL-SEC-4.2.8-002,source_locator_derivation,CAL-P02076,calc_pdf_p2076,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2076 per locator contract
P2IIB-REP-0112,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P02098-CAL-SEC-4.2.8-001,source_locator_derivation,CAL-P02098,calc_pdf_p2098,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2098 per locator contract
P2IIB-REP-0113,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P02098-CAL-SEC-4.2.8-002,source_locator_derivation,CAL-P02098,calc_pdf_p2098,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2098 per locator contract
P2IIB-REP-0114,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P02100-CAL-SEC-4.2.8-001,source_locator_derivation,CAL-P02100,calc_pdf_p2100,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2100 per locator contract
P2IIB-REP-0115,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P02100-CAL-SEC-4.2.8-002,source_locator_derivation,CAL-P02100,calc_pdf_p2100,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2100 per locator contract
P2IIB-REP-0116,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P02114-CAL-SEC-4.2.8-001,source_locator_derivation,CAL-P02114,calc_pdf_p2114,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2114 per locator contract
P2IIB-REP-0117,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P02114-CAL-SEC-4.2.8-002,source_locator_derivation,CAL-P02114,calc_pdf_p2114,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2114 per locator contract
P2IIB-REP-0118,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P02003-CAL-SEC-4.2.9-001,source_locator_derivation,CAL-P02003,calc_pdf_p2003,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2003 per locator contract
P2IIB-REP-0119,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P02003-CAL-SEC-4.2.9-002,source_locator_derivation,CAL-P02003,calc_pdf_p2003,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2003 per locator contract
P2IIB-REP-0120,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P02003-CAL-SEC-4.2.9-003,source_locator_derivation,CAL-P02003,calc_pdf_p2003,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2003 per locator contract
P2IIB-REP-0121,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P02003-CAL-SEC-4.2.9-004,source_locator_derivation,CAL-P02003,calc_pdf_p2003,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2003 per locator contract
P2IIB-REP-0122,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P02003-CAL-SEC-4.2.9-005,source_locator_derivation,CAL-P02003,calc_pdf_p2003,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2003 per locator contract
P2IIB-REP-0123,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P02023-CAL-SEC-4.2.10-001,source_locator_derivation,CAL-P02023,calc_pdf_p2023,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2023 per locator contract
P2IIB-REP-0124,calculation/chapter_04/section_4_2/page_elements.csv,CAL-P02023-CAL-SEC-4.2.10-002,source_locator_derivation,CAL-P02023,calc_pdf_p2023,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=2023 per locator contract
P2IIB-REP-0125,calculation/chapter_04/section_4_2/tables.csv,CAL-TBL-P01299-001,source_locator_derivation,CAL-P01299-TBL,calc_pdf_p1299,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1299 per locator contract
P2IIB-REP-0126,calculation/chapter_04/section_4_2/tables.csv,CAL-TBL-P01299-002,source_locator_derivation,CAL-P01299-TBL,calc_pdf_p1299,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1299 per locator contract
P2IIB-REP-0127,calculation/chapter_04/section_4_2/tables.csv,CAL-TBL-P01299-003,source_locator_derivation,CAL-P01299-TBL,calc_pdf_p1299,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1299 per locator contract
P2IIB-REP-0128,calculation/chapter_04/section_4_2/tables.csv,CAL-TBL-P01299-004,source_locator_derivation,CAL-P01299-TBL,calc_pdf_p1299,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1299 per locator contract
P2IIB-REP-0129,calculation/chapter_04/section_4_2/tables.csv,CAL-TBL-P01299-005,source_locator_derivation,CAL-P01299-TBL,calc_pdf_p1299,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1299 per locator contract
P2IIB-REP-0130,calculation/chapter_04/section_4_2/tables.csv,CAL-TBL-P01299-006,source_locator_derivation,CAL-P01299-TBL,calc_pdf_p1299,0,derived 'calc_pdf_p{pdf_page_number}' from pdf_page_number=1299 per locator contract
